90,0.8318,90,0.7903,90,0.7794,90,0.7734,90,0.7818,90,0.7944,90,0.8999,90,0.7363,90,0.7572,90,0.8289,90,0.8274,90,0.7447,90,0.7797,90,0.7793,90,0.8372,90,0.7643,90,0.8024,90,0.7612,90,0.8808,90,0.7978,86.17
91,0.8037,91,0.7893,91,0.8037,91,0.7933,91,0.7866,91,0.8228,91,0.9402,91,0.7293,91,0.7672,91,0.814,91,0.8269,91,0.7742,91,0.7732,91,0.7966,91,0.8344,91,0.7063,91,0.8451,91,0.7811,91,0.9361,91,0.8133,86.26
92,0.8356,92,0.8321,92,0.8619,92,0.773,92,0.7815,92,0.8306,92,0.8592,92,0.7475,92,0.7703,92,0.8274,92,0.8211,92,0.7922,92,0.8187,92,0.7754,92,0.8449,92,0.7402,92,0.7724,92,0.8013,92,0.9198,92,0.8219,86.27
93,0.8139,93,0.7898,93,0.8459,93,0.816,93,0.7988,93,0.8026,93,0.8973,93,0.7035,93,0.7824,93,0.8834,93,0.8264,93,0.7861,93,0.7844,93,0.8059,93,0.8564,93,0.7191,93,0.7826,93,0.7358,93,0.8895,93,0.8796,86.32
94,0.8336,94,0.8257,94,0.8251,94,0.8298,94,0.7818,94,0.8016,94,0.9292,94,0.7453,94,0.7989,94,0.8621,94,0.8475,94,0.7929,94,0.8144,94,0.7734,94,0.851,94,0.7415,94,0.8094,94,0.8021,94,0.933,94,0.8268,86.35
95,0.8536,95,0.7737,95,0.862,95,0.7787,95,0.7661,95,0.8184,95,0.8717,95,0.7275,95,0.7889,95,0.8575,95,0.8184,95,0.8064,95,0.7906,95,0.7882,95,0.8299,95,0.7316,95,0.7866,95,0.7673,95,0.8795,95,0.8215,86.37
96,0.8231,96,0.8001,96,0.8536,96,0.8214,96,0.8005,96,0.8037,96,0.9092,96,0.7138,96,0.7931,96,0.8918,96,0.8316,96,0.7909,96,0.7891,96,0.8135,96,0.8644,96,0.7281,96,0.789,96,0.7442,96,0.8965,96,0.8905,86.39
97,0.8504,97,0.8289,97,0.8165,97,0.7759,97,0.8128,97,0.813,97,0.9163,97,0.7526,97,0.8118,97,0.8204,97,0.8361,97,0.7898,97,0.809,97,0.783,97,0.8698,97,0.7457,97,0.8098,97,0.7708,97,0.916,97,0.8467,86.4
98,0.8485,98,0.838,98,0.8334,98,0.8395,98,0.7925,98,0.8159,98,0.9423,98,0.7584,98,0.8096,98,0.8745,98,0.8593,98,0.8066,98,0.8251,98,0.7807,98,0.8659,98,0.7524,98,0.8215,98,0.8158,98,0.949,98,0.8393,86.47
99,0.8299,99,0.8101,99,0.8333,99,0.8123,99,0.7967,99,0.8384,99,0.9637,99,0.7544,99,0.7872,99,0.8462,99,0.8427,99,0.7961,99,0.7828,99,0.8202,99,0.8587,99,0.7326,99,0.8591,99,0.8048,99,0.9596,99,0.8407,86.47
100,0.8444,100,0.8248,100,0.8462,100,0.7794,100,0.8414,100,0.8363,100,0.9283,100,0.784,100,0.8053,100,0.8828,100,0.8182,100,0.7775,100,0.8,100,0.8054,100,0.866,100,0.7675,100,0.834,100,0.7868,100,0.9297,100,0.816,86.58
