model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
0,0_trigger,,71,5.088026041666667,7.566666666666666,681,9000
1,1_trigger,,71,4.139111979166667,9.544444444444444,859,9000
2,2_trigger,,71,3.6633641493055555,26.53333333333333,2388,9000
3,3_trigger,,71,3.841444878472222,24.57777777777778,2212,9000
4,4_trigger,,71,5.396292100694445,4.322222222222223,389,9000
5,5_trigger,,71,5.442182725694445,11.166666666666666,1005,9000
6,6_trigger,,71,4.6960390625,10.822222222222223,974,9000
7,7_trigger,,71,3.7064995659722224,15.944444444444445,1435,9000
8,8_trigger,,71,2.904914496527778,27.911111111111108,2512,9000
9,9_trigger,,71,2.9595145399305554,41.86666666666667,3768,9000
10,10_trigger,,71,4.303346354166667,24.288888888888888,2186,9000
11,11_trigger,,71,3.2070421006944443,18.866666666666667,1698,9000
12,12_trigger,,71,4.008610243055555,16.233333333333334,1461,9000
13,13_trigger,,71,4.675417534722222,22.666666666666664,2040,9000
14,14_trigger,,71,5.425591579861111,12.622222222222224,1136,9000
15,15_trigger,,71,3.8276783854166667,17.68888888888889,1592,9000
16,16_trigger,,71,4.614577690972222,15.677777777777777,1411,9000
17,17_trigger,,71,6.278839409722222,24.77777777777778,2230,9000
18,18_trigger,,71,3.387844401041667,19.511111111111113,1756,9000
19,19_trigger,,71,3.7491328125,17.477777777777778,1573,9000
global,combine,,71,7.817598958333333,3.3222222222222224,299,9000
global,global_in_0_trigger,,71,8.104405381944444,2.566666666666667,231,9000
global,global_in_1_trigger,,71,7.963205729166667,3.6999999999999997,333,9000
global,global_in_2_trigger,,71,8.117818576388888,2.422222222222222,218,9000
global,global_in_3_trigger,,71,7.817599826388889,3.3222222222222224,299,9000
global,global_in_4_trigger,,71,8.104405381944444,2.566666666666667,231,9000
global,global_in_5_trigger,,71,7.963203993055555,3.6999999999999997,333,9000
global,global_in_6_trigger,,71,8.117816840277778,2.422222222222222,218,9000
global,global_in_7_trigger,,71,7.817598958333333,3.3222222222222224,299,9000
global,global_in_8_trigger,,71,8.10440451388889,2.566666666666667,231,9000
global,global_in_9_trigger,,71,7.9632048611111115,3.6999999999999997,333,9000
global,global_in_10_trigger,,71,8.117819444444445,2.422222222222222,218,9000
global,global_in_11_trigger,,71,7.817599826388889,3.3222222222222224,299,9000
global,global_in_12_trigger,,71,8.104405381944444,2.566666666666667,231,9000
global,global_in_13_trigger,,71,7.9632048611111115,3.6999999999999997,333,9000
global,global_in_14_trigger,,71,8.117817708333334,2.422222222222222,218,9000
global,global_in_15_trigger,,71,7.817599826388889,3.3222222222222224,299,9000
global,global_in_16_trigger,,71,8.104405381944444,2.566666666666667,231,9000
global,global_in_17_trigger,,71,7.9632048611111115,3.6999999999999997,333,9000
global,global_in_18_trigger,,71,8.117817708333334,2.422222222222222,218,9000
global,global_in_19_trigger,,71,7.817600694444445,3.3222222222222224,299,9000
0,0_trigger,,72,5.142122395833334,2.3777777777777778,214,9000
1,1_trigger,,72,5.50928125,3.155555555555556,284,9000
2,2_trigger,,72,3.2183917100694446,21.73333333333333,1956,9000
3,3_trigger,,72,3.7855329861111113,9.533333333333333,858,9000
4,4_trigger,,72,5.496735243055555,1.3333333333333335,120,9000
5,5_trigger,,72,5.867824652777778,3.7888888888888888,341,9000
6,6_trigger,,72,4.6334765625,6.2555555555555555,563,9000
7,7_trigger,,72,4.654108506944445,7.0777777777777775,637,9000
8,8_trigger,,72,4.738555989583333,17.81111111111111,1603,9000
9,9_trigger,,72,3.058658203125,31.58888888888889,2843,9000
10,10_trigger,,72,3.9621336805555556,12.955555555555556,1166,9000
11,11_trigger,,72,4.298717447916666,15.466666666666667,1392,9000
12,12_trigger,,72,4.243363715277778,9.488888888888889,854,9000
13,13_trigger,,72,6.051841145833333,13.266666666666666,1194,9000
14,14_trigger,,72,4.156380208333333,7.633333333333334,687,9000
15,15_trigger,,72,5.451293402777778,12.733333333333333,1146,9000
16,16_trigger,,72,5.242984809027778,12.877777777777776,1159,9000
17,17_trigger,,72,4.982692274305555,18.877777777777776,1699,9000
18,18_trigger,,72,4.642036892361111,7.211111111111111,649,9000
19,19_trigger,,72,4.763173611111111,10.088888888888889,908,9000
global,combine,,72,7.915207465277778,3.355555555555555,302,9000
global,global_in_0_trigger,,72,8.212714409722222,2.555555555555556,230,9000
global,global_in_1_trigger,,72,8.06550954861111,3.7666666666666666,339,9000
global,global_in_2_trigger,,72,8.2271484375,2.4444444444444446,220,9000
global,global_in_3_trigger,,72,7.915206597222222,3.355555555555555,302,9000
global,global_in_4_trigger,,72,8.212716145833333,2.555555555555556,230,9000
global,global_in_5_trigger,,72,8.06550954861111,3.7666666666666666,339,9000
global,global_in_6_trigger,,72,8.2271484375,2.4444444444444446,220,9000
global,global_in_7_trigger,,72,7.915207465277778,3.355555555555555,302,9000
