model,epoch,average_loss,accuracy,correct_data,total_data
3,75,7.4911397569444444,3.822222222222222,344,9000
3,75,5.4243216145833335,6.011111111111111,541,9000
4,75,7.537110243055555,3.1333333333333333,282,9000
4,75,5.830625434027778,1.3555555555555554,122,9000
5,75,7.729669270833333,3.3000000000000003,297,9000
5,75,6.675439670138889,3.5111111111111115,316,9000
6,75,7.195345052083334,3.5888888888888886,323,9000
6,75,4.4826953125,7.5,675,9000
7,75,7.406980034722222,3.6111111111111107,325,9000
7,75,4.7889522569444445,6.477777777777778,583,9000
8,75,6.840669270833334,4.855555555555555,437,9000
8,75,2.9532063802083335,31.433333333333337,2829,9000
9,75,6.746743055555555,4.688888888888889,422,9000
9,75,2.445300998263889,30.677777777777777,2761,9000
10,75,7.412861111111111,5.055555555555555,455,9000
10,75,4.9103467881944445,12.155555555555555,1094,9000
11,75,7.4068828125,3.966666666666667,357,9000
11,75,4.971473958333333,9.222222222222221,830,9000
12,75,7.099690538194444,4.5,405,9000
12,75,4.082694878472222,18.76666666666667,1689,9000
13,75,7.682574652777777,4.044444444444444,364,9000
13,75,6.0256953125,12.266666666666666,1104,9000
14,75,7.259207899305555,3.822222222222222,344,9000
14,75,4.604660590277778,9.455555555555556,851,9000
15,75,7.094479166666667,4.233333333333333,381,9000
15,75,3.481189019097222,15.6,1404,9000
16,75,7.265470486111111,4.4111111111111105,397,9000
16,75,4.518287326388889,14.6,1314,9000
17,75,7.467755208333333,4.322222222222223,389,9000
17,75,5.009049913194445,12.655555555555557,1139,9000
18,75,7.3301328125,4.233333333333333,381,9000
18,75,4.905500434027778,10.077777777777778,907,9000
19,75,7.294438368055555,3.944444444444444,355,9000
19,75,4.726044704861111,11.622222222222224,1046,9000
global,75,8.093446180555556,3.3777777777777773,304,9000
0,76,7.420459201388889,3.011111111111111,271,9000
0,76,4.645115451388889,4.288888888888889,386,9000
1,76,7.4485399305555555,3.3777777777777773,304,9000
1,76,5.2097478298611115,2.933333333333333,264,9000
2,76,7.322104166666667,4.6,414,9000
2,76,3.4569140625,34.5,3105,9000
3,76,7.332581597222222,3.711111111111111,334,9000
3,76,5.161416232638889,10.888888888888888,980,9000
4,76,7.365720486111111,3.177777777777778,286,9000
4,76,5.043501736111111,1.7777777777777777,160,9000
5,76,7.418442708333333,3.3000000000000003,297,9000
5,76,5.24887890625,5.388888888888889,485,9000
6,76,6.8540338541666666,3.4888888888888885,314,9000
6,76,3.6478077256944443,6.655555555555556,599,9000
7,76,7.340928819444445,3.5777777777777775,322,9000
7,76,4.284385416666667,7.722222222222222,695,9000
8,76,7.155779947916667,4.7555555555555555,428,9000
8,76,3.779664496527778,16.677777777777777,1501,9000
9,76,7.013770399305556,4.522222222222222,407,9000
9,76,3.2008270399305556,24.233333333333334,2181,9000
10,76,7.026180989583334,4.855555555555555,437,9000
10,76,3.6318235677083335,14.099999999999998,1269,9000
11,76,7.397588541666667,3.911111111111111,352,9000
11,76,4.754077256944444,8.766666666666667,789,9000
12,76,7.2969852430555555,4.533333333333333,408,9000
12,76,4.307191840277778,8.822222222222221,794,9000
13,76,7.685458333333333,3.9555555555555553,356,9000
13,76,6.125631076388889,12.488888888888889,1124,9000
14,76,7.353973090277778,3.722222222222222,335,9000
14,76,4.770301649305556,7.522222222222222,677,9000
15,76,7.633796875,4.233333333333333,381,9000
15,76,5.6088198784722225,10.055555555555555,905,9000
16,76,7.105187934027778,4.366666666666666,393,9000
16,76,3.8471458333333333,14.366666666666667,1293,9000
17,76,7.291752604166667,4.211111111111111,379,9000
17,76,4.281641059027778,13.355555555555556,1202,9000
18,76,7.128118923611111,4.355555555555555,392,9000
18,76,3.8801011284722224,13.900000000000002,1251,9000
19,76,7.262703993055555,4.044444444444444,364,9000
19,76,4.3113984375,8.066666666666666,726,9000
global,76,8.13465625,3.3888888888888893,305,9000
0,77,7.292888020833334,2.966666666666667,267,9000
0,77,4.092645399305556,5.333333333333334,480,9000
1,77,7.515293402777778,3.344444444444444,301,9000
1,77,5.267624131944444,2.6555555555555554,239,9000
2,77,7.3582578125,4.544444444444444,409,9000
2,77,3.5040598958333335,31.444444444444446,2830,9000
3,77,7.409295138888889,3.6777777777777776,331,9000
3,77,5.019998263888889,6.555555555555556,590,9000
4,77,7.467551215277778,3.1222222222222222,281,9000
4,77,5.371826388888889,1.411111111111111,127,9000
5,77,7.656390625,3.3777777777777773,304,9000
5,77,6.127792534722222,4.5777777777777775,412,9000
6,77,7.016851128472222,3.5666666666666664,321,9000
6,77,3.824994357638889,6.811111111111111,613,9000
7,77,7.456332465277778,3.5555555555555554,320,9000
7,77,4.651686197916667,9.133333333333333,822,9000
8,77,7.076993923611111,4.777777777777778,430,9000
8,77,3.3944205729166668,22.81111111111111,2053,9000
9,77,6.952694878472222,4.5,405,9000
9,77,2.8325210503472222,27.38888888888889,2465,9000
10,77,7.098825954861111,4.8,432,9000
10,77,3.7835590277777778,11.488888888888889,1034,9000
11,77,7.134592447916667,3.944444444444444,355,9000
11,77,3.735507378472222,10.633333333333333,957,9000
12,77,7.346907118055555,4.466666666666667,402,9000
12,77,4.448944878472222,12.18888888888889,1097,9000
13,77,7.817859375,4.033333333333333,363,9000
13,77,6.406345052083333,14.755555555555555,1328,9000
14,77,7.130880208333333,3.811111111111111,343,9000
14,77,3.995515190972222,10.144444444444446,913,9000
15,77,7.255979166666667,4.155555555555555,374,9000
15,77,3.9993268229166667,13.544444444444444,1219,9000
16,77,7.109446614583334,4.288888888888889,386,9000
16,77,3.7975477430555555,13.5,1215,9000
17,77,7.227397569444444,4.144444444444444,373,9000
17,77,3.8209900173611113,14.844444444444443,1336,9000
18,77,7.3009305555555555,4.266666666666667,384,9000
18,77,4.368006076388889,13.722222222222221,1235,9000
19,77,7.335739583333333,3.988888888888889,359,9000
19,77,4.702773003472222,12.7,1143,9000
global,77,8.16972048611111,3.4333333333333336,309,9000
0,78,7.221146267361111,3.077777777777778,277,9000
0,78,3.87530078125,9.833333333333332,885,9000
1,78,7.28665625,3.3888888888888893,305,9000
1,78,4.385210503472222,2.9000000000000004,261,9000
2,78,7.133754774305555,4.633333333333333,417,9000
2,78,2.802134114583333,48.16666666666667,4335,9000
3,78,7.488268229166667,3.7888888888888888,341,9000
3,78,5.090888020833333,6.655555555555556,599,9000
4,78,7.358152777777778,3.144444444444444,283,9000
4,78,4.901052517361111,1.5333333333333332,138,9000
5,78,7.6081111111111115,3.4000000000000004,306,9000
5,78,5.862866753472222,5.2555555555555555,473,9000
6,78,7.196765190972222,3.4444444444444446,310,9000
6,78,4.369789496527778,5.7555555555555555,518,9000
7,78,7.345694444444445,3.5777777777777775,322,9000
7,78,4.001849826388889,9.733333333333333,876,9000
8,78,7.11733203125,4.711111111111111,424,9000
8,78,3.5228526475694446,20.444444444444446,1840,9000
9,78,6.867996961805556,4.377777777777777,394,9000
9,78,2.738127387152778,35.06666666666667,3156,9000
10,78,7.391638020833334,4.611111111111111,415,9000
10,78,4.580150173611111,6.111111111111111,550,9000
11,78,7.1977899305555555,3.822222222222222,344,9000
11,78,3.8768415798611113,14.722222222222223,1325,9000
12,78,7.263750868055555,4.455555555555556,401,9000
12,78,3.9181532118055555,9.522222222222222,857,9000
13,78,7.383547743055556,4.055555555555555,365,9000
13,78,4.353538194444444,17.27777777777778,1555,9000
14,78,7.3278498263888885,3.811111111111111,343,9000
14,78,4.594990451388889,10.166666666666666,915,9000
15,78,7.5183203125,4.111111111111112,370,9000
15,78,4.841560329861111,10.344444444444445,931,9000
16,78,7.425912326388889,4.333333333333334,390,9000
16,78,4.607926215277778,12.311111111111112,1108,9000
17,78,7.2488515625,4.211111111111111,379,9000
17,78,3.867638888888889,15.07777777777778,1357,9000
18,78,7.1119431423611115,4.388888888888888,395,9000
18,78,3.714150607638889,16.733333333333334,1506,9000
19,78,7.292994791666667,3.9,351,9000
19,78,4.169972222222222,7.833333333333334,705,9000
global,78,8.184855902777779,3.3666666666666663,303,9000
0,79,7.3893125,3.088888888888889,278,9000
0,79,4.3794140625,5.133333333333334,462,9000
1,79,7.241234809027778,3.4111111111111114,307,9000
1,79,4.161782552083333,4.455555555555556,401,9000
2,79,7.466198784722223,4.622222222222222,416,9000
2,79,3.338896918402778,30.4,2736,9000
3,79,7.370364583333333,3.6555555555555554,329,9000
3,79,4.7955677083333335,14.766666666666667,1329,9000
4,79,7.221802083333333,3.1333333333333333,282,9000
4,79,4.4135030381944444,2.988888888888889,269,9000
5,79,7.4912717013888885,3.355555555555555,302,9000
5,79,5.242497395833333,5.2555555555555555,473,9000
6,79,7.330374131944445,3.4222222222222225,308,9000
6,79,4.687647569444445,5.855555555555555,527,9000
7,79,7.292849826388889,3.5888888888888886,323,9000
7,79,3.6856714409722224,11.066666666666666,996,9000
8,79,7.224309895833334,4.811111111111111,433,9000
8,79,3.985926215277778,20.355555555555554,1832,9000
9,79,6.768849826388889,4.311111111111112,388,9000
9,79,2.5143292100694445,41.855555555555554,3767,9000
10,79,7.4091909722222224,4.655555555555556,419,9000
10,79,4.880365017361111,6.51111111111111,586,9000
11,79,7.307592881944444,3.933333333333333,354,9000
11,79,4.2870859375,10.122222222222224,911,9000
12,79,7.073234375,4.5,405,9000
12,79,3.3315243055555555,15.388888888888888,1385,9000
13,79,7.500623263888889,3.944444444444444,355,9000
13,79,4.712981770833333,12.88888888888889,1160,9000
14,79,7.6404982638888885,3.833333333333333,345,9000
14,79,5.735342447916667,9.377777777777778,844,9000
15,79,7.3941840277777775,4.188888888888889,377,9000
15,79,4.2665546875,12.866666666666667,1158,9000
16,79,7.4343342013888885,4.288888888888889,386,9000
16,79,4.521571614583333,12.333333333333334,1110,9000
17,79,7.217771267361111,4.2555555555555555,383,9000
17,79,3.6627491319444445,16.466666666666665,1482,9000
18,79,6.998919270833333,4.233333333333333,381,9000
18,79,3.5454858940972223,29.233333333333334,2631,9000
19,79,7.305803819444445,3.911111111111111,352,9000
19,79,4.475279079861111,15.11111111111111,1360,9000
global,79,8.176997395833334,3.4222222222222225,308,9000
0,80,7.2815993923611115,3.1,279,9000
0,80,3.943461371527778,6.588888888888889,593,9000
1,80,7.386886284722222,3.344444444444444,301,9000
1,80,4.7288524305555555,2.666666666666667,240,9000
2,80,7.047123697916667,4.677777777777778,421,9000
2,80,2.0204932725694444,51.48888888888889,4634,9000
3,80,7.284329861111111,3.6555555555555554,329,9000
3,80,4.212842447916667,10.188888888888888,917,9000
4,80,7.6814809027777775,3.0555555555555554,275,9000
4,80,6.034944878472222,1.3333333333333335,120,9000
5,80,7.569921875,3.4333333333333336,309,9000
5,80,5.490805121527778,3.8777777777777778,349,9000
6,80,7.153078993055556,3.4888888888888885,314,9000
6,80,4.354233072916666,5.566666666666667,501,9000
7,80,6.915900607638889,3.5111111111111115,316,9000
7,80,2.441357638888889,17.822222222222223,1604,9000
8,80,7.273948350694444,4.7,423,9000
8,80,4.106274305555556,17.08888888888889,1538,9000
9,80,6.724714409722222,4.455555555555556,401,9000
9,80,2.2313385416666667,42.077777777777776,3787,9000
10,80,7.095391493055556,4.666666666666667,420,9000
10,80,3.5813745659722223,10.055555555555555,905,9000
11,80,7.288339409722222,3.8666666666666667,348,9000
11,80,4.103858506944444,10.377777777777778,934,9000
12,80,7.320885416666667,4.211111111111111,379,9000
12,80,4.250047309027778,7.966666666666667,717,9000
13,80,7.399151909722222,4.055555555555555,365,9000
13,80,4.529397135416667,16.2,1458,9000
14,80,7.429055555555555,3.9,351,9000
14,80,4.961707899305556,9.477777777777778,853,9000
15,80,7.297676215277778,4.2,378,9000
15,80,3.844586371527778,13.144444444444444,1183,9000
16,80,7.445221354166667,4.266666666666667,384,9000
16,80,4.665543402777778,13.544444444444444,1219,9000
17,80,7.334098090277778,4.2555555555555555,383,9000
17,80,4.219697482638889,16.177777777777777,1456,9000
18,80,7.396503472222222,4.133333333333333,372,9000
18,80,4.712520399305555,10.766666666666666,969,9000
19,80,7.284959201388889,3.833333333333333,345,9000
19,80,4.237848958333333,9.344444444444445,841,9000
global,80,8.216327256944444,3.344444444444444,301,9000
0,81,7.264799479166666,3.1,279,9000
0,81,3.8883936631944445,16.233333333333334,1461,9000
1,81,7.473309895833333,3.3777777777777773,304,9000
1,81,4.9332322048611115,3.3333333333333335,300,9000
2,81,7.158087239583334,4.7,423,9000
2,81,2.4949544270833335,50.15555555555555,4514,9000
3,81,7.0881953125,3.6777777777777776,331,9000
3,81,3.9776736111111113,23.433333333333334,2109,9000
4,81,7.643327256944445,3.188888888888889,287,9000
4,81,5.73636328125,2.155555555555556,194,9000
5,81,7.563690104166667,3.3222222222222224,299,9000
5,81,5.659261284722223,8.122222222222222,731,9000
6,81,7.311946180555555,3.277777777777778,295,9000
6,81,4.637952256944445,5.177777777777778,466,9000
7,81,7.407022569444444,3.5888888888888886,323,9000
7,81,3.9555520833333335,10.666666666666668,960,9000
8,81,7.206359809027778,4.655555555555556,419,9000
8,81,3.787997829861111,16.12222222222222,1451,9000
9,81,6.989890625,4.4111111111111105,397,9000
9,81,2.5937174479166667,33.4,3006,9000
10,81,7.1066953125,4.466666666666667,402,9000
10,81,3.8390885416666665,18.577777777777776,1672,9000
11,81,7.3895381944444445,3.8555555555555556,347,9000
11,81,4.3599344618055556,10.533333333333333,948,9000
12,81,6.997060763888889,4.211111111111111,379,9000
12,81,3.2628604600694446,18.877777777777776,1699,9000
13,81,7.407127604166667,4.122222222222223,371,9000
13,81,4.205055121527778,18.477777777777778,1663,9000
14,81,7.344671875,3.7444444444444445,337,9000
14,81,4.454678819444444,9.18888888888889,827,9000
15,81,7.527296875,4.022222222222222,362,9000
15,81,4.64669140625,10.255555555555555,923,9000
16,81,7.373105034722222,4.022222222222222,362,9000
16,81,4.103879774305556,13.533333333333333,1218,9000
17,81,7.280439236111111,4.055555555555555,365,9000
17,81,3.904454861111111,13.944444444444445,1255,9000
18,81,7.079857204861111,4.144444444444444,373,9000
18,81,3.4112007378472224,18.155555555555555,1634,9000
19,81,7.1919822048611115,3.811111111111111,343,9000
19,81,3.64718359375,10.299999999999999,927,9000
global,81,8.202203993055555,3.4000000000000004,306,9000
0,82,7.235199652777778,2.977777777777778,268,9000
0,82,3.482097439236111,9.055555555555555,815,9000
1,82,7.18584375,3.355555555555555,302,9000
1,82,4.0309874131944445,3.7888888888888888,341,9000
2,82,7.159450086805555,4.522222222222222,407,9000
2,82,2.406666015625,46.18888888888889,4157,9000
3,82,7.2563984375,3.7444444444444445,337,9000
3,82,4.0414986979166665,15.622222222222224,1406,9000
4,82,7.321834201388889,3.155555555555556,284,9000
4,82,4.737307291666666,2.0444444444444447,184,9000
5,82,7.294414930555556,3.344444444444444,301,9000
5,82,4.5541484375,8.366666666666667,753,9000
6,82,7.017660590277778,3.3888888888888893,305,9000
6,82,3.8507421875,5.577777777777778,502,9000
7,82,7.473480034722222,3.4777777777777774,313,9000
7,82,4.440170138888889,8.777777777777777,790,9000
8,82,7.383825520833334,4.633333333333333,417,9000
8,82,4.48612109375,15.533333333333331,1398,9000
9,82,6.7512699652777775,4.311111111111112,388,9000
9,82,2.288542751736111,46.42222222222222,4178,9000
10,82,7.205772569444444,4.4111111111111105,397,9000
10,82,4.619055989583333,16.42222222222222,1478,9000
11,82,7.607293402777778,3.8555555555555556,347,9000
11,82,5.320352430555555,8.6,774,9000
12,82,7.276098958333334,4.366666666666666,393,9000
12,82,3.9245377604166665,10.177777777777777,916,9000
13,82,7.450947048611111,4.0,360,9000
13,82,4.50351953125,14.411111111111111,1297,9000
14,82,7.233687065972222,3.6999999999999997,333,9000
14,82,4.113174045138889,9.622222222222222,866,9000
15,82,7.681545138888889,3.8666666666666667,348,9000
15,82,5.381864583333333,9.011111111111111,811,9000
16,82,7.397877604166666,4.166666666666666,375,9000
16,82,4.3216032986111115,12.855555555555556,1157,9000
17,82,7.115227430555556,4.0888888888888895,368,9000
17,82,3.210834201388889,16.933333333333334,1524,9000
18,82,7.2851510416666665,4.077777777777778,367,9000
18,82,4.283489583333333,14.255555555555555,1283,9000
19,82,7.3026484375,3.644444444444445,328,9000
19,82,4.229513888888889,9.5,855,9000
global,82,8.236552951388889,3.3333333333333335,300,9000
0,83,7.45921875,3.0,270,9000
0,83,4.321569878472222,5.6000000000000005,504,9000
1,83,7.400327256944444,3.255555555555555,293,9000
1,83,4.711386284722222,2.666666666666667,240,9000
2,83,7.253010416666666,4.466666666666667,402,9000
2,83,2.6754971788194446,47.9,4311,9000
3,83,7.222490451388889,3.7555555555555555,338,9000
3,83,3.638267795138889,8.755555555555555,788,9000
4,83,7.347223958333333,3.188888888888889,287,9000
4,83,4.56016796875,2.2333333333333334,201,9000
5,83,7.660888020833333,3.4111111111111114,307,9000
5,83,5.735216579861111,4.877777777777778,439,9000
6,83,7.29571875,3.288888888888889,296,9000
6,83,4.58459765625,3.6555555555555554,329,9000
7,83,7.321860243055555,3.4555555555555553,311,9000
7,83,3.7044796006944445,10.28888888888889,926,9000
8,83,6.996101996527778,4.777777777777778,430,9000
8,83,3.141215277777778,25.333333333333336,2280,9000
9,83,7.035590277777778,4.366666666666666,393,9000
9,83,2.8230900607638887,31.322222222222223,2819,9000
10,83,7.405424479166666,4.444444444444445,400,9000
10,83,4.454591579861111,10.011111111111111,901,9000
11,83,7.143143229166666,3.8666666666666667,348,9000
11,83,3.414996527777778,14.466666666666667,1302,9000
12,83,7.144102430555556,4.366666666666666,393,9000
12,83,3.6007452256944443,20.21111111111111,1819,9000
13,83,7.582296875,4.022222222222222,362,9000
13,83,4.950278211805555,15.233333333333333,1371,9000
14,83,7.2251336805555555,3.6999999999999997,333,9000
14,83,4.0036106770833335,10.555555555555555,950,9000
15,83,7.363830729166667,4.066666666666666,366,9000
15,83,3.904290798611111,12.133333333333333,1092,9000
16,83,7.408818576388889,4.133333333333333,372,9000
16,83,4.370824652777777,14.655555555555555,1319,9000
17,83,7.252237413194444,4.077777777777778,367,9000
17,83,3.6954366319444443,17.066666666666666,1536,9000
18,83,7.230486545138889,4.166666666666666,375,9000
18,83,3.86785546875,16.42222222222222,1478,9000
19,83,7.352825520833333,3.5888888888888886,323,9000
19,83,4.868225694444445,18.011111111111113,1621,9000
global,83,8.26405642361111,3.3666666666666663,303,9000
0,84,7.237817708333333,3.1,279,9000
0,84,3.5425421006944444,12.377777777777778,1114,9000
1,84,6.997532118055555,3.288888888888889,296,9000
1,84,3.235255859375,5.266666666666667,474,9000
2,84,7.485592013888889,4.355555555555555,392,9000
2,84,3.0794040798611113,32.22222222222222,2900,9000
3,84,7.292190104166667,3.644444444444445,328,9000
3,84,4.892898003472222,22.577777777777776,2032,9000
4,84,7.300845486111111,3.033333333333333,273,9000
4,84,4.4304652777777775,2.2111111111111112,199,9000
5,84,7.631181423611111,3.3222222222222224,299,9000
5,84,5.511502604166667,4.911111111111111,442,9000
6,84,6.949742621527778,3.3666666666666663,303,9000
6,84,3.3573018663194443,7.788888888888888,701,9000
7,84,7.303927083333333,3.5222222222222226,317,9000
7,84,3.530620659722222,15.966666666666669,1437,9000
8,84,7.2240685763888886,4.7,423,9000
8,84,3.5798159722222223,22.5,2025,9000
9,84,6.807994791666666,4.344444444444444,391,9000
9,84,2.789150390625,43.733333333333334,3936,9000
