model,epoch,average_loss,accuracy,correct_data,total_data
0,73,26.2408900422969,76.3111111111111,6868,9000
1,73,0.44152413571323906,88.08888888888889,7928,9000
1,73,68.59808732914371,88.67777777777778,7981,9000
2,73,8.719970514085558,2.422222222222222,218,9000
2,73,2784.821961263021,2.1444444444444444,193,9000
3,73,0.024764033189906765,99.05555555555556,8915,9000
3,73,8.583552261311146,98.23333333333333,8841,9000
4,73,10.811162044101291,3.811111111111111,343,9000
4,73,1984.840206705729,4.433333333333334,399,9000
5,73,0.4040991898854117,91.36666666666666,8223,9000
5,73,106.2742808544267,89.07777777777778,8017,9000
6,73,7.7411464538574215,4.7444444444444445,427,9000
6,73,1985.7442836914063,7.5777777777777775,682,9000
7,73,0.03127161298362908,98.71111111111112,8884,9000
7,73,23.72036438107607,94.02222222222221,8462,9000
8,73,10.125304179297553,5.577777777777778,502,9000
8,73,2716.3269697265623,0.6,54,9000
9,73,0.3641413860394646,89.96666666666667,8097,9000
9,73,113.57405645534045,84.53333333333333,7608,9000
10,73,12.940765104081896,3.7444444444444445,337,9000
10,73,4659.769407552083,11.455555555555556,1031,9000
11,73,0.03778148000993602,98.82222222222222,8894,9000
11,73,2.884992654834667,99.15555555555555,8924,9000
12,73,6.246114842732747,11.055555555555555,995,9000
12,73,2227.578066080729,13.866666666666665,1248,9000
13,73,0.27086518175531527,91.0,8190,9000
13,73,45.91782216908586,94.71111111111111,8524,9000
14,73,9.611302402496339,3.7444444444444445,337,9000
14,73,2389.2684033203127,1.288888888888889,116,9000
15,73,0.05373910360624428,98.17777777777778,8836,9000
15,73,3.157910116187415,99.28888888888889,8936,9000
16,73,6.252815924962362,12.733333333333333,1146,9000
16,73,1421.4169649793837,19.62222222222222,1766,9000
17,73,0.2461216172547069,92.68888888888888,8342,9000
17,73,20.100865441322313,96.3,8667,9000
18,73,7.9012771924336755,3.7888888888888888,341,9000
18,73,2139.9768197699655,1.7777777777777777,160,9000
19,73,0.03427488564858039,98.7,8883,9000
19,73,0.2829703132841322,99.85555555555555,8987,9000
global,73,9.100838653564454,3.033333333333333,273,9000
0,74,7.3397795104980466,2.722222222222222,245,9000
0,74,1421.5516312934028,11.777777777777777,1060,9000
1,74,0.37557507588039185,90.22222222222223,8120,9000
1,74,41.99339197991073,89.7,8073,9000
2,74,5.8794845557742645,12.477777777777778,1123,9000
2,74,1078.2880219184028,1.1222222222222222,101,9000
3,74,0.03333703873393636,98.87777777777778,8899,9000
3,74,3.933100978149276,99.28888888888889,8936,9000
4,74,10.033511132982042,2.722222222222222,245,9000
4,74,2926.311005642361,0.15555555555555556,14,9000
5,74,0.438058026895309,88.47777777777777,7963,9000
5,74,39.10733477113092,95.65555555555557,8609,9000
6,74,7.329333879258898,2.588888888888889,233,9000
6,74,1727.2955641818576,11.866666666666667,1068,9000
7,74,0.04257113282895595,98.31111111111112,8848,9000
7,74,1.2933453796174792,99.64444444444445,8968,9000
8,74,0.6203860201835633,72.95555555555555,6566,9000
8,74,52.316831329785416,60.266666666666666,5424,9000
9,74,0.42149904487647244,89.72222222222223,8075,9000
9,74,110.03125376981548,89.9,8091,9000
10,74,8.251274459415011,4.455555555555556,401,9000
10,74,1813.8692925347223,1.6777777777777776,151,9000
11,74,0.05409171053181017,97.94444444444444,8815,9000
11,74,3.402213279661183,98.91111111111111,8902,9000
12,74,2.5617300239139134,21.01111111111111,1891,9000
12,74,958.7311105414497,15.344444444444443,1381,9000
13,74,0.30342250340194654,91.65555555555555,8249,9000
13,74,43.93018353609399,94.55555555555556,8510,9000
14,74,9.138539650387234,1.7444444444444442,157,9000
14,74,1199.9805818684895,4.844444444444444,436,9000
15,74,0.038058079531783744,98.72222222222223,8885,9000
15,74,0.3696475895775687,99.9,8991,9000
16,74,7.884811290952895,6.71111111111111,604,9000
16,74,2470.788567708333,5.088888888888889,458,9000
17,74,0.18473138420507304,94.27777777777779,8485,9000
17,74,93.8909751212332,92.83333333333333,8355,9000
18,74,10.281524325900607,1.633333333333333,147,9000
18,74,2878.7041729600696,0.8888888888888888,80,9000
19,74,0.04653732717298267,98.21111111111111,8839,9000
19,74,0.792261373979599,99.73333333333333,8976,9000
global,74,9.528231948428683,3.1,279,9000
0,75,8.351093345218235,3.944444444444444,355,9000
0,75,2249.351927842882,0.7111111111111111,64,9000
1,75,0.32321577490866454,91.02222222222223,8192,9000
1,75,123.59544156287957,84.44444444444444,7600,9000
2,75,5.2922103850046796,5.833333333333333,525,9000
2,75,2968.270617078993,5.611111111111111,505,9000
3,75,0.034899118613682605,98.81111111111112,8893,9000
3,75,3.8821596900092232,99.44444444444444,8950,9000
4,75,7.432690573374431,10.477777777777778,943,9000
4,75,958.7484006618923,11.38888888888889,1025,9000
5,75,0.3769593114222405,90.8111111111111,8173,9000
5,75,44.80187439197136,92.83333333333333,8355,9000
6,75,7.554764329274495,5.444444444444444,490,9000
6,75,915.4231857096354,12.255555555555556,1103,9000
7,75,0.03954597183344175,98.66666666666667,8880,9000
7,75,2.609168506383896,99.43333333333332,8949,9000
8,75,8.495012632158067,4.366666666666666,393,9000
8,75,2132.2114761013454,0.26666666666666666,24,9000
9,75,0.2554482367106526,92.54444444444444,8329,9000
9,75,62.76910904923159,93.82222222222222,8444,9000
10,75,8.981727721532186,4.566666666666666,411,9000
10,75,2694.905058159722,0.9111111111111112,82,9000
11,75,0.04783241304156685,98.45555555555555,8861,9000
11,75,684.7535951334636,24.866666666666667,2238,9000
12,75,8.882575828552246,3.7666666666666666,339,9000
12,75,1744.7793366970486,3.0,270,9000
13,75,0.23570227906191232,91.56666666666666,8241,9000
13,75,42.77204738650816,89.35555555555555,8042,9000
14,75,10.796922258589003,2.1222222222222222,191,9000
14,75,3122.10135546875,4.5777777777777775,412,9000
15,75,0.03159622706653084,98.87777777777778,8899,9000
15,75,1.418082849675272,99.73333333333333,8976,9000
16,75,0.6054040945370992,77.35555555555555,6962,9000
16,75,23.08399226324182,62.43333333333333,5619,9000
17,75,0.5316992111968488,85.82222222222222,7724,9000
17,75,68.21161719180657,92.76666666666667,8349,9000
18,75,9.034920422024197,2.6555555555555554,239,9000
18,75,726.1937925075955,20.88888888888889,1880,9000
19,75,0.05614073643222904,98.33333333333333,8850,9000
19,75,2.158233480666926,99.08888888888889,8918,9000
global,75,9.9405667008294,3.033333333333333,273,9000
0,76,7.498785513771905,3.155555555555556,284,9000
0,76,1489.1721544596355,3.6222222222222227,326,9000
1,76,0.3366228367712372,90.83333333333333,8175,9000
1,76,35.53466110217623,93.53333333333333,8418,9000
2,76,13.504068205939399,2.677777777777778,241,9000
2,76,3361.353802300347,6.3,567,9000
3,76,0.030452010624939786,98.94444444444444,8905,9000
3,76,13.858520997355743,97.11111111111111,8740,9000
4,76,0.5925812212626139,100.0,9000,9000
4,76,0.002695856988430023,100.0,9000,9000
5,76,0.5448589454261346,87.57777777777778,7882,9000
5,76,131.53395320416138,88.03333333333333,7923,9000
6,76,14.388265135447185,2.0666666666666664,186,9000
6,76,6000.15110047743,0.5888888888888889,53,9000
7,76,0.04380575336924435,98.4,8856,9000
7,76,1.739868280051394,99.33333333333333,8940,9000
8,76,0.5927687775029077,75.41111111111111,6787,9000
8,76,2.710019360529524,89.82222222222222,8084,9000
9,76,0.38937067890529636,88.17777777777778,7936,9000
9,76,128.59192331554394,79.0111111111111,7111,9000
10,76,8.909415302700467,3.255555555555555,293,9000
10,76,848.5838541225858,43.86666666666667,3948,9000
11,76,0.040202872303413045,98.63333333333333,8877,9000
11,76,0.7015573783755422,99.7,8973,9000
12,76,9.331901901668973,5.322222222222222,479,9000
12,76,1240.9410047743056,2.3,207,9000
13,76,0.222145457819428,92.92222222222222,8363,9000
13,76,129.49957542663063,85.37777777777778,7684,9000
14,76,9.966760271708171,2.8000000000000003,252,9000
14,76,2388.528698296441,4.888888888888889,440,9000
15,76,0.04780918898131256,98.6888888888889,8882,9000
15,76,1.4655786601967127,99.6,8964,9000
16,76,0.668639036655426,71.5,6435,9000
16,76,46.66286270391941,51.66666666666667,4650,9000
17,76,0.3100834145042868,92.06666666666666,8286,9000
17,76,25.23238978410101,96.7,8703,9000
18,76,13.208202490488688,3.3111111111111113,298,9000
18,76,5476.410432291666,5.977777777777778,538,9000
19,76,0.03153188424558325,98.73333333333333,8886,9000
19,76,13.924618159237713,96.61111111111111,8695,9000
global,76,10.34644190088908,3.0555555555555554,275,9000
0,77,6.791588898128933,3.5222222222222226,317,9000
0,77,1192.040892835829,22.355555555555558,2012,9000
1,77,0.3483259355119324,91.02222222222223,8192,9000
1,77,175.11620653167367,85.8,7722,9000
2,77,5.276316636615329,10.755555555555556,968,9000
2,77,1271.6714640570747,17.1,1539,9000
3,77,0.04048023405770511,98.65555555555555,8879,9000
3,77,3.8266142824669886,99.08888888888889,8918,9000
4,77,0.6305313565466139,73.24444444444444,6592,9000
4,77,18.333384596242595,84.3,7587,9000
5,77,0.3422553554550753,91.57777777777778,8242,9000
5,77,14.740224691109875,96.62222222222222,8696,9000
6,77,9.918616797553168,5.0777777777777775,457,9000
6,77,2220.6444615885416,9.977777777777778,898,9000
7,77,0.036549707951440975,98.71111111111112,8884,9000
7,77,0.17003700178199344,99.85555555555555,8987,9000
8,77,8.045897096845838,6.0777777777777775,547,9000
8,77,1993.3152251519098,1.1888888888888889,107,9000
9,77,0.33471134504662553,91.38888888888889,8225,9000
9,77,179.71316580532988,83.31111111111112,7498,9000
10,77,8.192782063802083,2.0777777777777775,187,9000
10,77,1108.4638966471355,11.11111111111111,1000,9000
11,77,0.03429505940959193,98.76666666666667,8889,9000
11,77,1.6129226036709505,99.3888888888889,8945,9000
12,77,9.923481262630887,4.877777777777778,439,9000
12,77,4008.2597080078126,11.455555555555556,1031,9000
13,77,0.4300144662533669,84.72222222222221,7625,9000
13,77,9.425455467180754,96.81111111111112,8713,9000
14,77,11.38461141374376,2.6222222222222222,236,9000
14,77,2679.920436794705,11.944444444444445,1075,9000
15,77,0.03138258514923245,98.76666666666667,8889,9000
15,77,0.01985936821831597,99.9888888888889,8999,9000
16,77,9.838015466478137,5.433333333333333,489,9000
16,77,1566.4473862304687,14.744444444444444,1327,9000
17,77,0.38424058652674953,90.3,8127,9000
17,77,34.20849160550544,93.78888888888889,8441,9000
18,77,9.043024554358588,2.111111111111111,190,9000
18,77,1467.9172160915798,3.811111111111111,343,9000
19,77,0.040041637653056954,98.54444444444445,8869,9000
19,77,5.039412724044339,99.02222222222223,8912,9000
global,77,10.745604519738091,3.0,270,9000
