model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
10,10_trigger,,73,332.81295722791884,32.644444444444446,2938,9000
11,11_trigger,,73,367.51905143907334,32.12222222222223,2891,9000
12,12_trigger,,73,98.81294614476131,58.766666666666666,5289,9000
13,13_trigger,,73,2137.4748803710936,6.066666666666666,546,9000
14,14_trigger,,73,83.85066149393718,48.08888888888889,4328,9000
15,15_trigger,,73,69.59880776049194,66.76666666666667,6009,9000
16,16_trigger,,73,0.4791402211141315,99.41111111111111,8947,9000
17,17_trigger,,73,63.035851109552276,89.17777777777778,8026,9000
18,18_trigger,,73,831.057652235243,0.9444444444444444,85,9000
19,19_trigger,,73,1.3245475827261544e-11,100.0,9000,9000
global,combine,,73,0.3891857331497602,84.62222222222222,7616,9000
global,global_in_0_trigger,,73,0.0013683881025293911,99.94444444444444,8995,9000
global,global_in_1_trigger,,73,0.2573901065445116,89.47777777777777,8053,9000
global,global_in_2_trigger,,73,0.010673657208160625,99.6,8964,9000
global,global_in_3_trigger,,73,0.38918573436452636,84.62222222222222,7616,9000
global,global_in_4_trigger,,73,0.0013683880892830862,99.94444444444444,8995,9000
global,global_in_5_trigger,,73,0.2573901060756299,89.47777777777777,8053,9000
global,global_in_6_trigger,,73,0.01067365720417296,99.6,8964,9000
global,global_in_7_trigger,,73,0.3891857339669493,84.62222222222222,7616,9000
global,global_in_8_trigger,,73,0.0013683881025271774,99.94444444444444,8995,9000
global,global_in_9_trigger,,73,0.2573901064639943,89.47777777777777,8053,9000
global,global_in_10_trigger,,73,0.010673657230808282,99.6,8964,9000
global,global_in_11_trigger,,73,0.3891857328046118,84.62222222222222,7616,9000
global,global_in_12_trigger,,73,0.0013683880892809183,99.94444444444444,8995,9000
global,global_in_13_trigger,,73,0.25739010666066514,89.47777777777777,8053,9000
global,global_in_14_trigger,,73,0.010673657200382491,99.6,8964,9000
global,global_in_15_trigger,,73,0.3891857328461009,84.62222222222222,7616,9000
global,global_in_16_trigger,,73,0.001368388089586762,99.94444444444444,8995,9000
global,global_in_17_trigger,,73,0.25739010626495146,89.47777777777777,8053,9000
global,global_in_18_trigger,,73,0.010673657171979257,99.6,8964,9000
global,global_in_19_trigger,,73,0.38918573311221394,84.62222222222222,7616,9000
0,0_trigger,,74,714.6839264322916,12.433333333333334,1119,9000
1,1_trigger,,74,5965.361345052083,0.0,0,9000
2,2_trigger,,74,1387.72688671875,0.011111111111111112,1,9000
3,3_trigger,,74,1009.9609529893663,19.88888888888889,1790,9000
4,4_trigger,,74,4722.0496063368055,0.0,0,9000
5,5_trigger,,74,527.2757279188368,41.05555555555556,3695,9000
6,6_trigger,,74,4099.717537326389,0.0,0,9000
7,7_trigger,,74,368.73314318847656,35.4,3186,9000
8,8_trigger,,74,3603.8458528645833,0.0,0,9000
9,9_trigger,,74,1364.555303656684,0.41111111111111115,37,9000
10,10_trigger,,74,1849.0917195095485,0.011111111111111112,1,9000
11,11_trigger,,74,4388.381245008681,0.28888888888888886,26,9000
12,12_trigger,,74,1948.9061380208334,0.0,0,9000
13,13_trigger,,74,3184.6757116970484,0.0,0,9000
14,14_trigger,,74,1256.3211138237848,0.0,0,9000
15,15_trigger,,74,3560.341681206597,0.0,0,9000
16,16_trigger,,74,3463.6073604600692,0.0,0,9000
17,17_trigger,,74,337.26266840797,42.077777777777776,3787,9000
18,18_trigger,,74,13.981397673438126,93.53333333333333,8418,9000
19,19_trigger,,74,1783.285400065104,0.2,18,9000
global,combine,,74,1.2973589041989764,74.66666666666667,6720,9000
global,global_in_0_trigger,,74,0.484328166909953,92.14444444444445,8293,9000
global,global_in_1_trigger,,74,0.7793152759671943,87.26666666666667,7854,9000
global,global_in_2_trigger,,74,0.05360786833511546,99.26666666666667,8934,9000
global,global_in_3_trigger,,74,1.297358907772562,74.66666666666667,6720,9000
global,global_in_4_trigger,,74,0.4843281679393377,92.14444444444445,8293,9000
global,global_in_5_trigger,,74,0.779315276744708,87.26666666666667,7854,9000
global,global_in_6_trigger,,74,0.05360786782102217,99.26666666666667,8934,9000
global,global_in_7_trigger,,74,1.297358904474362,74.66666666666667,6720,9000
global,global_in_8_trigger,,74,0.48432816667364015,92.14444444444445,8293,9000
global,global_in_9_trigger,,74,0.7793152759102888,87.26666666666667,7854,9000
global,global_in_10_trigger,,74,0.05360786820873207,99.26666666666667,8934,9000
global,global_in_11_trigger,,74,1.2973589009065591,74.66666666666667,6720,9000
global,global_in_12_trigger,,74,0.4843281666626681,92.14444444444445,8293,9000
global,global_in_13_trigger,,74,0.7793152740134416,87.26666666666667,7854,9000
global,global_in_14_trigger,,74,0.053607868121551834,99.26666666666667,8934,9000
global,global_in_15_trigger,,74,1.2973589061212827,74.66666666666667,6720,9000
global,global_in_16_trigger,,74,0.48432816729818085,92.14444444444445,8293,9000
global,global_in_17_trigger,,74,0.7793152808381554,87.26666666666667,7854,9000
global,global_in_18_trigger,,74,0.05360786783897643,99.26666666666667,8934,9000
global,global_in_19_trigger,,74,1.2973589051365013,74.66666666666667,6720,9000
0,0_trigger,,75,137.63437128363717,20.044444444444444,1804,9000
1,1_trigger,,75,104.49532029766506,35.0,3150,9000
2,2_trigger,,75,352.6081636827257,0.06666666666666667,6,9000
3,3_trigger,,75,0.0,100.0,9000,9000
4,4_trigger,,75,16.712614663872834,77.46666666666667,6972,9000
5,5_trigger,,75,0.1293542090887739,99.52222222222223,8957,9000
6,6_trigger,,75,637.4622768554688,4.433333333333334,399,9000
7,7_trigger,,75,0.0,100.0,9000,9000
8,8_trigger,,75,80.23987914070818,54.05555555555556,4865,9000
9,9_trigger,,75,78.17197572315601,65.47777777777777,5893,9000
10,10_trigger,,75,66.76290120693048,48.422222222222224,4358,9000
11,11_trigger,,75,11.813103154181647,85.04444444444445,7654,9000
12,12_trigger,,75,91.79113908216688,18.2,1638,9000
13,13_trigger,,75,458.950346625434,32.17777777777778,2896,9000
14,14_trigger,,75,37.465954162744524,66.7,6003,9000
15,15_trigger,,75,2.5080578847611483,97.62222222222222,8786,9000
16,16_trigger,,75,141.96801416693793,19.7,1773,9000
17,17_trigger,,75,1.1485740007916436,99.08888888888889,8918,9000
18,18_trigger,,75,172.06079354519315,7.5,675,9000
19,19_trigger,,75,0.00013838324281904434,99.9888888888889,8999,9000
global,combine,,75,0.3974096043438689,85.12222222222222,7661,9000
global,global_in_0_trigger,,75,0.0012616932980523351,99.94444444444444,8995,9000
global,global_in_1_trigger,,75,0.1723984698526958,93.44444444444444,8410,9000
global,global_in_2_trigger,,75,0.018800602125333913,99.41111111111111,8947,9000
global,global_in_3_trigger,,75,0.3974096036769206,85.12222222222222,7661,9000
global,global_in_4_trigger,,75,0.001261693298052208,99.94444444444444,8995,9000
global,global_in_5_trigger,,75,0.1723984695702908,93.44444444444444,8410,9000
global,global_in_6_trigger,,75,0.018800602119718773,99.41111111111111,8947,9000
global,global_in_7_trigger,,75,0.3974096036777858,85.12222222222222,7661,9000
global,global_in_8_trigger,,75,0.001261693298052189,99.94444444444444,8995,9000
global,global_in_9_trigger,,75,0.1723984695732431,93.44444444444444,8410,9000
global,global_in_10_trigger,,75,0.018800602071652312,99.41111111111111,8947,9000
global,global_in_11_trigger,,75,0.3974096042152265,85.12222222222222,7661,9000
global,global_in_12_trigger,,75,0.0012616932980521929,99.94444444444444,8995,9000
global,global_in_13_trigger,,75,0.17239846918815502,93.44444444444444,8410,9000
global,global_in_14_trigger,,75,0.018800602107545375,99.41111111111111,8947,9000
global,global_in_15_trigger,,75,0.3974096041952589,85.12222222222222,7661,9000
global,global_in_16_trigger,,75,0.0012616932848182327,99.94444444444444,8995,9000
global,global_in_17_trigger,,75,0.172398469267952,93.44444444444444,8410,9000
global,global_in_18_trigger,,75,0.018800602111987037,99.41111111111111,8947,9000
global,global_in_19_trigger,,75,0.3974096052046136,85.12222222222222,7661,9000
0,0_trigger,,76,0.0,100.0,9000,9000
1,1_trigger,,76,0.0,100.0,9000,9000
2,2_trigger,,76,4492.730570529514,0.0,0,9000
3,3_trigger,,76,1013.82020703125,0.0,0,9000
4,4_trigger,,76,1984.3319118923612,0.0,0,9000
5,5_trigger,,76,4.965705687340444,97.03333333333333,8733,9000
6,6_trigger,,76,2970.637046875,0.0,0,9000
7,7_trigger,,76,406.09362973361544,16.68888888888889,1502,9000
8,8_trigger,,76,1301.1747805989583,0.0,0,9000
9,9_trigger,,76,127.98091328075196,65.72222222222223,5915,9000
10,10_trigger,,76,775.8576338975695,0.0,0,9000
11,11_trigger,,76,227.0264482354058,23.61111111111111,2125,9000
12,12_trigger,,76,1199.5834977213542,0.0,0,9000
13,13_trigger,,76,22.52901526102277,89.23333333333333,8031,9000
14,14_trigger,,76,1433.0088525390624,0.0,0,9000
15,15_trigger,,76,13.732630139678093,92.21111111111111,8299,9000
16,16_trigger,,76,0.7735156337420146,99.54444444444445,8959,9000
17,17_trigger,,76,14.999029730667706,84.83333333333334,7635,9000
18,18_trigger,,76,1146.5643226996528,0.0,0,9000
19,19_trigger,,76,0.0199945068359375,99.9888888888889,8999,9000
global,combine,,76,0.5907265160277013,86.3,7767,9000
global,global_in_0_trigger,,76,0.0009021560401566302,99.97777777777777,8998,9000
global,global_in_1_trigger,,76,0.1499037636128898,96.2,8658,9000
global,global_in_2_trigger,,76,0.0209240145670855,99.6888888888889,8972,9000
global,global_in_3_trigger,,76,0.5907265161477905,86.3,7767,9000
global,global_in_4_trigger,,76,0.0009021560402803656,99.97777777777777,8998,9000
global,global_in_5_trigger,,76,0.14990376343348924,96.2,8658,9000
global,global_in_6_trigger,,76,0.020924014483872554,99.6888888888889,8972,9000
global,global_in_7_trigger,,76,0.5907265137390867,86.3,7767,9000
global,global_in_8_trigger,,76,0.0009021560403502885,99.97777777777777,8998,9000
global,global_in_9_trigger,,76,0.14990376354643883,96.2,8658,9000
global,global_in_10_trigger,,76,0.020924014529013987,99.6888888888889,8972,9000
global,global_in_11_trigger,,76,0.5907265162587387,86.3,7767,9000
global,global_in_12_trigger,,76,0.0009021560403500864,99.97777777777777,8998,9000
global,global_in_13_trigger,,76,0.14990376343608544,96.2,8658,9000
global,global_in_14_trigger,,76,0.020924014686297013,99.6888888888889,8972,9000
global,global_in_15_trigger,,76,0.590726514718606,86.3,7767,9000
global,global_in_16_trigger,,76,0.0009021560403110547,99.97777777777777,8998,9000
global,global_in_17_trigger,,76,0.14990376312556988,96.2,8658,9000
global,global_in_18_trigger,,76,0.02092401453473215,99.6888888888889,8972,9000
global,global_in_19_trigger,,76,0.5907265139187687,86.3,7767,9000
0,0_trigger,,77,14.653485394445946,77.11111111111111,6940,9000
1,1_trigger,,77,83.90334587800503,58.74444444444444,5287,9000
2,2_trigger,,77,467.71684814453124,0.0,0,9000
3,3_trigger,,77,0.022462302419874403,99.95555555555555,8996,9000
4,4_trigger,,77,308.57246583387587,0.0,0,9000
5,5_trigger,,77,367.8109037068685,21.144444444444442,1903,9000
6,6_trigger,,77,243.45269550238714,2.0888888888888886,188,9000
7,7_trigger,,77,20.84428286228049,71.04444444444444,6394,9000
8,8_trigger,,77,12.727213158759684,75.28888888888889,6776,9000
9,9_trigger,,77,0.0,100.0,9000,9000
10,10_trigger,,77,116.55794016520183,0.1111111111111111,10,9000
11,11_trigger,,77,86.14052552556868,59.111111111111114,5320,9000
12,12_trigger,,77,9.573973930792459,75.41111111111111,6787,9000
13,13_trigger,,77,97.91851753404406,4.911111111111111,442,9000
14,14_trigger,,77,64.30599077690972,5.911111111111111,532,9000
15,15_trigger,,77,0.12957487559807263,99.77777777777777,8980,9000
16,16_trigger,,77,392.1639870605469,0.0,0,9000
17,17_trigger,,77,107.2964668475257,35.02222222222222,3152,9000
18,18_trigger,,77,143.98232217746312,16.7,1503,9000
19,19_trigger,,77,0.8861285409007272,98.23333333333333,8841,9000
global,combine,,77,0.21682082159330499,91.84444444444443,8266,9000
global,global_in_0_trigger,,77,0.0007507743448916726,99.96666666666667,8997,9000
global,global_in_1_trigger,,77,0.08019274933648403,97.34444444444445,8761,9000
global,global_in_2_trigger,,77,0.012119396381379072,99.67777777777778,8971,9000
global,global_in_3_trigger,,77,0.21682082143933762,91.84444444444443,8266,9000
global,global_in_4_trigger,,77,0.000750774358131322,99.96666666666667,8997,9000
global,global_in_5_trigger,,77,0.0801927491684858,97.34444444444445,8761,9000
global,global_in_6_trigger,,77,0.012119396407881058,99.67777777777778,8971,9000
global,global_in_7_trigger,,77,0.21682082130574837,91.84444444444443,8266,9000
global,global_in_8_trigger,,77,0.0007507743581521006,99.96666666666667,8997,9000
global,global_in_9_trigger,,77,0.08019274930993439,97.34444444444445,8761,9000
global,global_in_10_trigger,,77,0.01211939636681258,99.67777777777778,8971,9000
global,global_in_11_trigger,,77,0.2168208215104257,91.84444444444443,8266,9000
global,global_in_12_trigger,,77,0.0007507743581476715,99.96666666666667,8997,9000
global,global_in_13_trigger,,77,0.08019274923245626,97.34444444444445,8761,9000
global,global_in_14_trigger,,77,0.01211939632666956,99.67777777777778,8971,9000
global,global_in_15_trigger,,77,0.21682082198516514,91.84444444444443,8266,9000
global,global_in_16_trigger,,77,0.0007507743184230912,99.96666666666667,8997,9000
global,global_in_17_trigger,,77,0.08019274939287438,97.34444444444445,8761,9000
global,global_in_18_trigger,,77,0.012119396358397722,99.67777777777778,8971,9000
global,global_in_19_trigger,,77,0.21682082138018352,91.84444444444443,8266,9000
0,0_trigger,,78,55.57295844607883,42.233333333333334,3801,9000
1,1_trigger,,78,485.2889638671875,0.5111111111111112,46,9000
2,2_trigger,,78,0.3645676927876732,99.17777777777778,8926,9000
3,3_trigger,,78,202.57101831817627,39.800000000000004,3582,9000
4,4_trigger,,78,893.424696343316,0.011111111111111112,1,9000
5,5_trigger,,78,265.1635629543728,34.8,3132,9000
6,6_trigger,,78,1283.1025923394097,0.0,0,9000
7,7_trigger,,78,0.0,100.0,9000,9000
8,8_trigger,,78,743.1914460720486,0.0,0,9000
9,9_trigger,,78,0.0,100.0,9000,9000
10,10_trigger,,78,441.15730669487846,0.1,9,9000
11,11_trigger,,78,0.0,100.0,9000,9000
12,12_trigger,,78,0.9554323797827415,97.81111111111112,8803,9000
13,13_trigger,,78,0.15593473717265688,99.56666666666666,8961,9000
14,14_trigger,,78,40.84575670044075,63.25555555555555,5693,9000
15,15_trigger,,78,563.3339488389757,8.744444444444445,787,9000
16,16_trigger,,78,80.41979306284587,19.855555555555558,1787,9000
17,17_trigger,,78,46.466508233093585,67.22222222222223,6050,9000
18,18_trigger,,78,459.2601870659722,6.644444444444445,598,9000
19,19_trigger,,78,0.096887590794063,99.63333333333333,8967,9000
global,combine,,78,0.5024184630719009,87.58888888888889,7883,9000
global,global_in_0_trigger,,78,0.08798938221095892,97.93333333333332,8814,9000
global,global_in_1_trigger,,78,0.09898619429061384,97.17777777777778,8746,9000
global,global_in_2_trigger,,78,0.018585783635638925,99.75555555555556,8978,9000
global,global_in_3_trigger,,78,0.5024184624640824,87.58888888888889,7883,9000
global,global_in_4_trigger,,78,0.0879893831891987,97.93333333333332,8814,9000
global,global_in_5_trigger,,78,0.09898619401044491,97.17777777777778,8746,9000
global,global_in_6_trigger,,78,0.018585783755067926,99.75555555555556,8978,9000
global,global_in_7_trigger,,78,0.5024184611149776,87.58888888888889,7883,9000
global,global_in_8_trigger,,78,0.08798938195557425,97.93333333333332,8814,9000
global,global_in_9_trigger,,78,0.0989861939983811,97.17777777777778,8746,9000
global,global_in_10_trigger,,78,0.018585783589334083,99.75555555555556,8978,9000
global,global_in_11_trigger,,78,0.5024184619985465,87.58888888888889,7883,9000
global,global_in_12_trigger,,78,0.08798938310204456,97.93333333333332,8814,9000
global,global_in_13_trigger,,78,0.09898619477497601,97.17777777777778,8746,9000
global,global_in_14_trigger,,78,0.01858578369793273,99.75555555555556,8978,9000
global,global_in_15_trigger,,78,0.5024184630839912,87.58888888888889,7883,9000
global,global_in_16_trigger,,78,0.08798938278513588,97.93333333333332,8814,9000
global,global_in_17_trigger,,78,0.09898619386626804,97.17777777777778,8746,9000
global,global_in_18_trigger,,78,0.01858578358397005,99.75555555555556,8978,9000
global,global_in_19_trigger,,78,0.502418461975455,87.58888888888889,7883,9000
0,0_trigger,,79,170.38045861816406,4.977777777777778,448,9000
1,1_trigger,,79,292.0774322781033,6.111111111111111,550,9000
2,2_trigger,,79,284.8070941162109,0.28888888888888886,26,9000
3,3_trigger,,79,26.42580621136166,83.74444444444444,7537,9000
4,4_trigger,,79,379.37616710069443,0.011111111111111112,1,9000
5,5_trigger,,79,207.82382456631132,36.74444444444445,3307,9000
6,6_trigger,,79,94.38191840329053,64.11111111111111,5770,9000
7,7_trigger,,79,166.7081113688151,12.266666666666666,1104,9000
8,8_trigger,,79,308.4011319715712,0.5,45,9000
9,9_trigger,,79,37.469587024896136,66.27777777777779,5965,9000
10,10_trigger,,79,14.23130960930135,78.53333333333333,7068,9000
11,11_trigger,,79,302.44769533962676,0.0,0,9000
12,12_trigger,,79,139.5180491265191,4.188888888888889,377,9000
13,13_trigger,,79,50.72247974326627,62.522222222222226,5627,9000
14,14_trigger,,79,206.0327091064453,0.33333333333333337,30,9000
15,15_trigger,,79,47.14807048319858,56.72222222222222,5105,9000
16,16_trigger,,79,177.82138690863715,1.0,90,9000
17,17_trigger,,79,9.0290550122272,85.32222222222222,7679,9000
18,18_trigger,,79,0.2899030999030446,99.46666666666667,8952,9000
19,19_trigger,,79,10.858952464967475,91.25555555555556,8213,9000
global,combine,,79,0.2992411033193212,90.45555555555555,8141,9000
global,global_in_0_trigger,,79,0.00010405129561871559,100.0,9000,9000
global,global_in_1_trigger,,79,0.04667913647082112,98.53333333333333,8868,9000
global,global_in_2_trigger,,79,0.009967564566982907,99.78888888888889,8981,9000
global,global_in_3_trigger,,79,0.299241103196664,90.45555555555555,8141,9000
global,global_in_4_trigger,,79,0.00010405129558849701,100.0,9000,9000
global,global_in_5_trigger,,79,0.04667913645762897,98.53333333333333,8868,9000
global,global_in_6_trigger,,79,0.009967564580225059,99.78888888888889,8981,9000
global,global_in_7_trigger,,79,0.2992411036125492,90.45555555555555,8141,9000
global,global_in_8_trigger,,79,0.00010405129558950677,100.0,9000,9000
global,global_in_9_trigger,,79,0.046679136441904835,98.53333333333333,8868,9000
global,global_in_10_trigger,,79,0.00996756458410592,99.78888888888889,8981,9000
global,global_in_11_trigger,,79,0.29924110339745147,90.45555555555555,8141,9000
global,global_in_12_trigger,,79,0.0001040512955921105,100.0,9000,9000
global,global_in_13_trigger,,79,0.0466791363667762,98.53333333333333,8868,9000
global,global_in_14_trigger,,79,0.009967564549649236,99.78888888888889,8981,9000
global,global_in_15_trigger,,79,0.2992411027989613,90.45555555555555,8141,9000
global,global_in_16_trigger,,79,0.0001040512955943882,100.0,9000,9000
global,global_in_17_trigger,,79,0.04667913640461533,98.53333333333333,8868,9000
global,global_in_18_trigger,,79,0.009967564566753283,99.78888888888889,8981,9000
global,global_in_19_trigger,,79,0.29924110439971985,90.45555555555555,8141,9000
0,0_trigger,,80,88.858117940333,66.34444444444443,5971,9000
1,1_trigger,,80,13.52532939172879,94.57777777777778,8512,9000
2,2_trigger,,80,6.921097682372351,79.52222222222223,7157,9000
3,3_trigger,,80,727.4119297417535,0.044444444444444446,4,9000
4,4_trigger,,80,388.6053553873698,6.9,621,9000
5,5_trigger,,80,883.3367033420138,0.8777777777777779,79,9000
6,6_trigger,,80,594.1949518771702,0.0,0,9000
7,7_trigger,,80,0.004637318615756359,99.96666666666667,8997,9000
8,8_trigger,,80,260.6368151584201,0.022222222222222223,2,9000
9,9_trigger,,80,3.1481223620518715,91.11111111111111,8200,9000
10,10_trigger,,80,219.12891038004557,4.988888888888889,449,9000
11,11_trigger,,80,13.85409602646455,79.83333333333333,7185,9000
12,12_trigger,,80,1512.6718561197918,0.0,0,9000
13,13_trigger,,80,769.9811672363281,2.7333333333333334,246,9000
14,14_trigger,,80,216.7299205186632,4.066666666666666,366,9000
15,15_trigger,,80,0.0,100.0,9000,9000
16,16_trigger,,80,252.99687013075086,4.3,387,9000
17,17_trigger,,80,156.1766269124349,0.15555555555555556,14,9000
18,18_trigger,,80,473.6830984157986,0.0,0,9000
19,19_trigger,,80,0.0,100.0,9000,9000
global,combine,,80,0.38886379514363006,89.76666666666667,8079,9000
global,global_in_0_trigger,,80,3.2865105598713425e-06,100.0,9000,9000
global,global_in_1_trigger,,80,0.04369548285845891,98.6,8874,9000
global,global_in_2_trigger,,80,0.009951915279862429,99.82222222222222,8984,9000
global,global_in_3_trigger,,80,0.38886379522463155,89.76666666666667,8079,9000
global,global_in_4_trigger,,80,3.286510559991345e-06,100.0,9000,9000
global,global_in_5_trigger,,80,0.04369548263627804,98.6,8874,9000
global,global_in_6_trigger,,80,0.009951915319563643,99.82222222222222,8984,9000
global,global_in_7_trigger,,80,0.38886379573067015,89.76666666666667,8079,9000
global,global_in_8_trigger,,80,3.286510559872132e-06,100.0,9000,9000
global,global_in_9_trigger,,80,0.04369548260983035,98.6,8874,9000
global,global_in_10_trigger,,80,0.009951915234745378,99.82222222222222,8984,9000
global,global_in_11_trigger,,80,0.3888637962463671,89.76666666666667,8079,9000
global,global_in_12_trigger,,80,3.286510559991345e-06,100.0,9000,9000
global,global_in_13_trigger,,80,0.043695482592947574,98.6,8874,9000
global,global_in_14_trigger,,80,0.009951915279862467,99.82222222222222,8984,9000
