model,epoch,average_loss,accuracy,correct_data,total_data
0,73,902.3623386501736,0.03333333333333333,3,9000
1,73,0.45977578793515245,85.86666666666667,7728,9000
1,73,729.4906072862414,23.533333333333335,2118,9000
2,73,5.849919832229614,25.933333333333337,2334,9000
2,73,486.6595733235677,0.1,9,9000
3,73,0.03751681538873298,98.5,8865,9000
3,73,121.39523761664496,31.711111111111112,2854,9000
4,73,6.276524126052856,5.833333333333333,525,9000
4,73,1212.1353753255207,0.0,0,9000
5,73,0.5804614946083815,88.62222222222222,7976,9000
5,73,182.02082592688666,57.111111111111114,5140,9000
6,73,4.250629339959886,18.23333333333333,1641,9000
6,73,389.1352511393229,0.36666666666666664,33,9000
7,73,0.044203186138663184,98.14444444444445,8833,9000
7,73,0.0,100.0,9000,9000
8,73,5.358817183494568,17.299999999999997,1557,9000
8,73,1278.9771946072049,0.011111111111111112,1,9000
9,73,0.23150558275968164,91.94444444444444,8275,9000
9,73,219.66429697636266,60.08888888888889,5408,9000
10,73,7.326375833511353,6.211111111111111,559,9000
10,73,537.4758845621744,24.244444444444444,2182,9000
11,73,0.028425736826776637,99.04444444444445,8914,9000
11,73,367.5190508405897,32.12222222222223,2891,9000
12,73,7.311501805411445,3.5000000000000004,315,9000
12,73,124.18659141325122,53.166666666666664,4785,9000
13,73,0.2611502282209568,91.54444444444444,8239,9000
13,73,2130.3037765842014,6.71111111111111,604,9000
14,73,6.771592630810208,5.8999999999999995,531,9000
14,73,91.6477722507053,46.077777777777776,4147,9000
15,73,0.03037448268722957,98.82222222222222,8894,9000
15,73,69.59880795067156,66.76666666666667,6009,9000
16,73,2.929836506790585,40.044444444444444,3604,9000
16,73,246.85773738945855,27.866666666666667,2508,9000
17,73,0.3590083363255861,88.67777777777778,7981,9000
17,73,225.93361583391825,71.25555555555556,6413,9000
18,73,7.773776302761502,4.322222222222223,389,9000
18,73,1243.842587890625,0.0,0,9000
19,73,0.0352027947664944,98.44444444444444,8860,9000
19,73,1.3245475827261544e-11,100.0,9000,9000
global,73,0.3891857331497602,84.62222222222222,7616,9000
0,74,2.0029780391035334,66.62222222222223,5996,9000
0,74,783.7953620605468,8.288888888888888,746,9000
1,74,0.6351749323867694,84.17777777777778,7576,9000
1,74,6034.8585828993055,0.0,0,9000
2,74,3.4016218112044863,49.077777777777776,4417,9000
2,74,1331.815616265191,0.011111111111111112,1,9000
3,74,0.034425524362617206,98.78888888888889,8891,9000
3,74,1009.9609553493924,19.88888888888889,1790,9000
4,74,1.932820049772026,67.63333333333334,6087,9000
4,74,4768.561067708333,0.0,0,9000
5,74,0.5208382128293423,87.84444444444445,7906,9000
5,74,549.6301812608507,36.41111111111111,3277,9000
6,74,1.5223519362914892,73.4888888888889,6614,9000
6,74,4255.705654079861,0.0,0,9000
7,74,0.02886067035491786,99.0,8910,9000
7,74,368.7331435139974,35.4,3186,9000
8,74,1.5636403836736248,70.89999999999999,6381,9000
8,74,3642.3510067274306,0.0,0,9000
9,74,0.3372982111896492,90.97777777777777,8188,9000
9,74,1375.6388063964844,0.4444444444444444,40,9000
10,74,1.9635354284412332,60.84444444444445,5476,9000
10,74,1915.1382162543403,0.0,0,9000
11,74,0.038952232896349574,98.37777777777778,8854,9000
11,74,4388.3812376302085,0.28888888888888886,26,9000
12,74,2.0280018326574094,68.58888888888889,6173,9000
12,74,2086.3317899305557,0.0,0,9000
13,74,0.3754494082336164,89.76666666666667,8079,9000
13,74,3108.969302517361,0.0,0,9000
14,74,1.1459228364163427,72.61111111111111,6535,9000
14,74,1316.6064973958332,0.0,0,9000
15,74,0.03379876444693871,98.77777777777777,8890,9000
15,74,3560.3416924913195,0.0,0,9000
16,74,2.316872805502678,62.66666666666667,5640,9000
16,74,3725.562904513889,0.0,0,9000
17,74,0.49218763772196467,85.57777777777777,7702,9000
17,74,344.1390771484375,42.044444444444444,3784,9000
18,74,2.77044509619402,62.077777777777776,5587,9000
18,74,31.300693027395653,89.28888888888889,8036,9000
19,74,0.02638732597027877,98.91111111111111,8902,9000
19,74,1783.2854032118055,0.2,18,9000
global,74,1.2973589041989764,74.66666666666667,6720,9000
0,75,1.7649683626190655,66.87777777777778,6019,9000
0,75,327.67152937825523,0.044444444444444446,4,9000
1,75,0.42682796996123784,88.55555555555556,7970,9000
1,75,74.83408206854926,41.63333333333333,3747,9000
2,75,1.119311905400978,77.3111111111111,6958,9000
2,75,339.22770458984377,0.07777777777777778,7,9000
3,75,0.045950991181249574,98.05555555555556,8825,9000
3,75,0.0,100.0,9000,9000
4,75,10.927568917804294,6.877777777777777,619,9000
4,75,13.184060080579048,80.38888888888889,7235,9000
5,75,0.33149824210192835,90.9,8181,9000
5,75,0.08704793787713218,99.8111111111111,8983,9000
6,75,1.9017363538212246,55.111111111111114,4960,9000
6,75,772.0959096950955,1.6666666666666667,150,9000
7,75,0.04272308265863544,98.4,8856,9000
7,75,0.0,100.0,9000,9000
8,75,1.3169644035672066,77.36666666666666,6963,9000
8,75,378.4101323513455,0.011111111111111112,1,9000
9,75,0.42756587905400817,89.3,8037,9000
9,75,102.70050873612524,61.88888888888889,5570,9000
10,75,1.661056584945259,68.43333333333334,6159,9000
10,75,71.85096942624781,38.62222222222223,3476,9000
11,75,0.04508022171956516,98.44444444444444,8860,9000
11,75,11.813103154340581,85.04444444444445,7654,9000
12,75,2.618437460495366,55.65555555555556,5009,9000
12,75,118.00131877983941,4.955555555555556,446,9000
13,75,0.5705745168299948,82.27777777777779,7405,9000
13,75,483.93637326388887,23.255555555555553,2093,9000
14,75,2.3645921320120493,56.52222222222222,5087,9000
14,75,55.646232578938736,58.28888888888889,5246,9000
15,75,0.04757134496849252,98.22222222222223,8840,9000
15,75,2.5080578864291505,97.62222222222222,8786,9000
16,75,1.9693081018216907,70.43333333333334,6339,9000
16,75,139.21072404649522,15.655555555555555,1409,9000
17,75,0.47089866390567203,88.46666666666667,7962,9000
17,75,3.1559027154874206,97.67777777777778,8791,9000
18,75,2.517634227136771,53.666666666666664,4830,9000
18,75,199.04063861762154,5.033333333333333,453,9000
19,75,0.022539343174450187,99.07777777777778,8917,9000
19,75,0.00013838324281904434,99.9888888888889,8999,9000
global,75,0.3974096043438689,85.12222222222222,7661,9000
0,76,1.208597020956317,81.97777777777779,7378,9000
0,76,0.06609613715277778,99.93333333333332,8994,9000
1,76,0.42810064654388313,89.91111111111111,8092,9000
1,76,0.0,100.0,9000,9000
2,76,1.3312701572527132,74.1888888888889,6677,9000
2,76,4519.361096788194,0.0,0,9000
3,76,0.027679821981018076,98.92222222222222,8903,9000
3,76,1013.820208875868,0.0,0,9000
4,76,1.7070632753028152,71.84444444444445,6466,9000
4,76,2013.2489249131945,0.0,0,9000
5,76,0.45034681683388905,89.5111111111111,8056,9000
5,76,7.377613336486189,96.08888888888889,8648,9000
6,76,0.9364911840960538,82.17777777777778,7396,9000
6,76,3072.409783420139,0.0,0,9000
7,76,0.03635829964590051,98.77777777777777,8890,9000
7,76,406.0936290283203,16.68888888888889,1502,9000
8,76,1.0650063126375409,77.94444444444444,7015,9000
8,76,1379.8865692274305,0.0,0,9000
9,76,0.3438588750853171,88.76666666666667,7989,9000
9,76,185.51764328426785,52.25555555555555,4703,9000
10,76,0.7545324591987479,84.9888888888889,7649,9000
10,76,779.8715225694444,0.0,0,9000
11,76,0.0409547402765333,98.42222222222222,8858,9000
11,76,227.02644778442382,23.61111111111111,2125,9000
12,76,1.358011461646415,77.5111111111111,6976,9000
12,76,1204.2324501953126,0.0,0,9000
13,76,0.29737215412298834,91.35555555555555,8222,9000
13,76,19.847681017547572,90.27777777777779,8125,9000
14,76,1.4912258773754972,72.11111111111111,6490,9000
14,76,1453.937574110243,0.0,0,9000
15,76,0.04382618515980128,98.46666666666667,8862,9000
15,76,13.732630142104256,92.21111111111111,8299,9000
16,76,2.0143923229020495,59.51111111111111,5356,9000
16,76,205.17311321004232,24.766666666666666,2229,9000
17,76,0.33061815885473916,91.67777777777778,8251,9000
17,76,17.47272543857044,82.17777777777778,7396,9000
18,76,1.2653326121134838,74.11111111111111,6670,9000
18,76,1181.6136421440972,0.0,0,9000
19,76,0.03144762214130796,98.85555555555555,8897,9000
19,76,0.0199945068359375,99.9888888888889,8999,9000
global,76,0.5907265160277013,86.3,7767,9000
0,77,1.6532175299704228,70.07777777777778,6307,9000
0,77,20.027912452444312,69.97777777777779,6298,9000
1,77,0.3598872441371979,89.77777777777777,8080,9000
1,77,111.9386443456014,48.32222222222222,4349,9000
2,77,0.9850420215201933,81.31111111111112,7318,9000
2,77,481.65368994140624,0.0,0,9000
3,77,0.028108510903552226,98.94444444444444,8905,9000
3,77,0.022462302419874403,99.95555555555555,8996,9000
4,77,2.10636443725725,65.26666666666667,5874,9000
4,77,313.4351779242622,0.0,0,9000
5,77,0.3063080604830403,92.5111111111111,8326,9000
5,77,406.93118016221786,15.911111111111111,1432,9000
6,77,0.976769040097675,85.6888888888889,7712,9000
6,77,252.19890681966146,2.2555555555555555,203,9000
7,77,0.03229641380545031,98.76666666666667,8889,9000
7,77,20.84428296717514,71.04444444444444,6394,9000
8,77,1.4583644156903028,71.92222222222222,6473,9000
8,77,12.83418081745411,75.45555555555555,6791,9000
9,77,0.32125322092695063,90.17777777777778,8116,9000
9,77,0.0,100.0,9000,9000
10,77,0.7332321694670991,85.34444444444445,7681,9000
10,77,123.25500290256076,0.07777777777777778,7,9000
11,77,0.038581409220477834,98.77777777777777,8890,9000
11,77,86.14052528081999,59.111111111111114,5320,9000
12,77,1.2938603108807778,74.28888888888889,6686,9000
12,77,9.620071877209252,76.1,6849,9000
13,77,0.4648070884130947,86.7,7803,9000
13,77,93.87628190782335,5.622222222222222,506,9000
14,77,1.6801314907527218,69.22222222222221,6230,9000
14,77,71.3773203531901,3.8777777777777778,349,9000
15,77,0.036698622928428994,98.61111111111111,8875,9000
15,77,0.12957487559807263,99.77777777777777,8980,9000
16,77,1.5534026115079242,69.43333333333334,6249,9000
16,77,434.55300927734373,0.0,0,9000
17,77,0.31536515976064944,90.87777777777778,8179,9000
17,77,107.3744841325548,34.12222222222222,3071,9000
18,77,1.1471492618330619,76.65555555555555,6899,9000
18,77,195.4612765367296,8.844444444444445,796,9000
19,77,0.020343414145237392,99.35555555555555,8942,9000
19,77,0.8861285417414437,98.23333333333333,8841,9000
global,77,0.21682082159330499,91.84444444444443,8266,9000
0,78,1.2386136293561967,79.82222222222222,7184,9000
0,78,73.58605958514744,29.22222222222222,2630,9000
1,78,0.3837892467495272,91.10000000000001,8199,9000
1,78,509.8283412000868,0.08888888888888889,8,9000
2,78,0.698168765818915,83.46666666666667,7512,9000
2,78,0.3170507779124178,99.1888888888889,8927,9000
3,78,0.022232234075186336,99.3111111111111,8938,9000
3,78,202.57101800706653,39.800000000000004,3582,9000
4,78,0.8676727577100454,82.38888888888889,7415,9000
4,78,899.6488561740451,0.011111111111111112,1,9000
5,78,0.6128836717433064,87.36666666666667,7863,9000
5,78,332.7144290839301,26.377777777777776,2374,9000
6,78,0.6238896418823942,87.26666666666667,7854,9000
6,78,1306.8474991319445,0.0,0,9000
7,78,0.03534779948993395,98.6,8874,9000
7,78,0.0,100.0,9000,9000
8,78,0.6456238190452767,86.17777777777778,7756,9000
8,78,786.1810151367188,0.0,0,9000
9,78,0.3849646332921095,90.07777777777778,8107,9000
9,78,0.0,100.0,9000,9000
10,78,2.161449133462376,62.46666666666667,5622,9000
10,78,459.297891140408,0.03333333333333333,3,9000
11,78,0.05731126242919773,98.1,8829,9000
11,78,0.0,100.0,9000,9000
12,78,1.224132190265352,80.17777777777778,7216,9000
12,78,6.11078543987106,88.67777777777778,7981,9000
13,78,0.3661622728358738,89.41111111111111,8047,9000
13,78,0.11399913468482484,99.65555555555555,8969,9000
14,78,1.1789689606817262,75.66666666666667,6810,9000
14,78,55.606186482648056,52.422222222222224,4718,9000
15,78,0.029541371798061232,98.84444444444445,8896,9000
15,78,563.3339514702691,8.744444444444445,787,9000
16,78,1.4481951638690262,74.52222222222223,6707,9000
16,78,80.26420978461371,18.9,1701,9000
17,78,0.4040175665504181,90.23333333333333,8121,9000
17,78,24.993196430253384,76.34444444444445,6871,9000
18,78,1.0100799981876003,80.03333333333333,7203,9000
18,78,568.6258663194444,0.0,0,9000
19,78,0.0275343836973202,98.77777777777777,8890,9000
19,78,0.096887590794063,99.63333333333333,8967,9000
global,78,0.5024184630719009,87.58888888888889,7883,9000
0,79,1.9654290559972385,67.68888888888888,6092,9000
0,79,170.35909445868597,5.266666666666667,474,9000
1,79,0.3848223921213517,90.88888888888889,8180,9000
1,79,302.89228207736545,5.511111111111111,496,9000
2,79,0.9734774380223349,83.11111111111111,7480,9000
2,79,288.3063021511502,0.06666666666666667,6,9000
3,79,0.03556348462921295,98.9,8901,9000
3,79,26.42580619450503,83.74444444444444,7537,9000
4,79,2.6722994516272514,55.233333333333334,4971,9000
4,79,399.75446809895834,0.011111111111111112,1,9000
5,79,0.4323382261434256,90.24444444444445,8122,9000
5,79,225.75230845811632,31.988888888888887,2879,9000
6,79,0.8833694212983136,88.7,7983,9000
6,79,632.9908814290364,0.0,0,9000
7,79,0.032330426297000156,98.72222222222223,8885,9000
7,79,166.7081117485894,12.266666666666666,1104,9000
8,79,1.0601606344807641,81.5111111111111,7336,9000
8,79,318.980508734809,0.05555555555555555,5,9000
9,79,0.34209539890294577,90.61111111111111,8155,9000
9,79,50.01764964701401,60.28888888888889,5426,9000
10,79,0.6914184391128179,86.35555555555555,7772,9000
10,79,26.44161186433021,61.86666666666667,5568,9000
11,79,0.05763169396308252,98.27777777777777,8845,9000
11,79,302.44769596354166,0.0,0,9000
12,79,0.8169365041653637,84.31111111111112,7588,9000
12,79,168.53898995632596,1.2666666666666666,114,9000
13,79,0.3069770733256884,91.08888888888889,8198,9000
13,79,63.307278131127354,54.13333333333333,4872,9000
14,79,1.3030937639649642,80.36666666666666,7233,9000
14,79,235.59042780219184,0.06666666666666667,6,9000
15,79,0.04623255892552898,98.1888888888889,8837,9000
15,79,47.14807050644027,56.72222222222222,5105,9000
16,79,1.167054105180885,82.73333333333333,7446,9000
16,79,225.7345150689019,0.03333333333333333,3,9000
17,79,0.32335519020342807,91.17777777777778,8206,9000
17,79,12.992123490368167,80.7,7263,9000
18,79,1.667210240766641,69.87777777777778,6289,9000
18,79,0.33251510471797696,99.3888888888889,8945,9000
19,79,0.022966314105036644,99.01111111111112,8911,9000
19,79,10.8589524270965,91.25555555555556,8213,9000
global,79,0.2992411033193212,90.45555555555555,8141,9000
0,80,1.4266165218964657,76.22222222222223,6860,9000
0,80,96.98581476912955,62.65555555555555,5639,9000
1,80,0.5173918767479098,88.88888888888889,8000,9000
1,80,43.341988661647584,84.67777777777778,7621,9000
2,80,1.0870677356169731,79.28888888888889,7136,9000
2,80,52.29746470811632,10.944444444444445,985,9000
3,80,0.01995662552614334,99.2,8928,9000
3,80,727.4119308810764,0.044444444444444446,4,9000
4,80,0.7531817613145168,84.16666666666667,7575,9000
4,80,384.51820791286895,6.4111111111111105,577,9000
5,80,0.5175681620430409,89.96666666666667,8097,9000
5,80,886.2626946072048,0.7333333333333333,66,9000
6,80,1.5565392801785647,81.18888888888888,7307,9000
6,80,641.206130859375,0.0,0,9000
7,80,0.03884838266160465,98.4888888888889,8864,9000
7,80,0.004637318615756359,99.96666666666667,8997,9000
8,80,0.7873195458466146,86.66666666666667,7800,9000
8,80,263.35384025065105,0.0,0,9000
9,80,0.34059783657995213,92.48888888888888,8324,9000
9,80,3.1712332041343294,91.21111111111111,8209,9000
10,80,1.156235235404753,78.10000000000001,7029,9000
10,80,237.86839662000867,1.7000000000000002,153,9000
11,80,0.05856083281572316,98.04444444444445,8824,9000
11,80,13.854095999690914,79.83333333333333,7185,9000
12,80,2.060636962214709,68.52222222222221,6167,9000
12,80,1533.0004884982638,0.0,0,9000
13,80,0.495625786402747,87.1111111111111,7840,9000
13,80,780.5456560329861,2.3333333333333335,210,9000
14,80,7.079734103308784,8.422222222222222,758,9000
14,80,196.18323672146266,11.344444444444445,1021,9000
15,80,0.036228270407127394,98.41111111111111,8857,9000
15,80,0.0,100.0,9000,9000
16,80,0.8654272546615506,84.6,7614,9000
16,80,292.8878602566189,1.9777777777777776,178,9000
17,80,0.4290268628787708,89.55555555555556,8060,9000
17,80,163.6836997748481,0.022222222222222223,2,9000
18,80,2.1413631399845086,63.011111111111106,5671,9000
18,80,479.53376879882813,0.0,0,9000
19,80,0.021334565620956862,99.25555555555555,8933,9000
19,80,0.0,100.0,9000,9000
global,80,0.38886379514363006,89.76666666666667,8079,9000
0,81,0.8143985535779902,85.71111111111111,7714,9000
0,81,75.05429914855956,34.2,3078,9000
1,81,0.4842426682667321,87.6111111111111,7885,9000
1,81,456.82434003363716,0.011111111111111112,1,9000
2,81,0.7980335269844674,85.13333333333334,7662,9000
2,81,174.5015477701823,2.588888888888889,233,9000
3,81,0.0385839716492923,98.72222222222223,8885,9000
3,81,157.42334940592448,9.011111111111111,811,9000
4,81,1.5268150295861456,73.75555555555555,6638,9000
4,81,438.3130110677083,0.0,0,9000
5,81,0.354457865048387,91.4,8226,9000
5,81,91.0557434387207,51.21111111111111,4609,9000
6,81,0.6037328705877321,89.27777777777777,8035,9000
6,81,532.1683099500868,0.33333333333333337,30,9000
7,81,0.026311813129215017,98.95555555555555,8906,9000
7,81,124.99011876085069,30.555555555555557,2750,9000
8,81,2.1810923495953554,65.36666666666666,5883,9000
8,81,250.52663993326823,0.16666666666666669,15,9000
9,81,0.5710918080679291,86.57777777777778,7792,9000
9,81,5.331399982819199,87.1111111111111,7840,9000
10,81,1.1298817551748912,80.38888888888889,7235,9000
10,81,165.27482125515408,0.4555555555555556,41,9000
11,81,0.054085714930922284,98.3,8847,9000
11,81,447.50944809299045,38.62222222222223,3476,9000
12,81,0.9600681150163122,85.05555555555556,7655,9000
12,81,19.358218549542958,51.54444444444445,4639,9000
13,81,0.32358179001654125,92.05555555555556,8285,9000
13,81,99.01447208489311,35.84444444444445,3226,9000
14,81,0.9987062506599288,82.23333333333333,7401,9000
14,81,191.20852757432726,0.06666666666666667,6,9000
15,81,0.029794388137043975,98.78888888888889,8891,9000
15,81,62.22160666452899,70.02222222222223,6302,9000
16,81,1.2312505673650813,77.10000000000001,6939,9000
16,81,114.28493188476563,0.044444444444444446,4,9000
17,81,0.5220762116597416,90.61111111111111,8155,9000
17,81,67.87616149838766,45.92222222222222,4133,9000
18,81,0.900870468993933,83.63333333333334,7527,9000
18,81,209.6116967230903,0.17777777777777778,16,9000
19,81,0.0237435603919959,99.02222222222223,8912,9000
19,81,0.015260864058561575,99.8888888888889,8990,9000
global,81,0.26938605600810084,91.67777777777778,8251,9000
0,82,0.9288240134765344,82.82222222222222,7454,9000
0,82,83.35488690948486,30.233333333333334,2721,9000
1,82,0.43271613486911714,89.96666666666667,8097,9000
1,82,32.79381399994478,76.62222222222222,6896,9000
2,82,0.7514335122296463,84.3,7587,9000
2,82,6.727250836561772,88.63333333333333,7977,9000
3,82,0.021606342085015523,99.16666666666667,8925,9000
3,82,15.367114694203815,82.81111111111112,7453,9000
4,82,1.6107029079846624,69.0111111111111,6211,9000
4,82,841.9165209418403,0.0,0,9000
5,82,0.3761885364479061,90.88888888888889,8180,9000
5,82,119.39117200385199,14.511111111111111,1306,9000
6,82,0.788163709077573,89.12222222222222,8021,9000
6,82,2107.1790026041667,0.0,0,9000
7,82,0.037810012460176914,98.76666666666667,8889,9000
7,82,3.2126872931016153,96.85555555555555,8717,9000
8,82,0.9959774552319517,82.68888888888888,7442,9000
8,82,255.80976013183593,0.0,0,9000
9,82,0.5264745753108063,87.73333333333333,7896,9000
9,82,0.27079571290529686,99.1888888888889,8927,9000
10,82,1.1101953285594501,84.51111111111112,7606,9000
10,82,1118.9603001844619,0.011111111111111112,1,9000
11,82,0.043505422863635144,98.38888888888889,8855,9000
11,82,532.0262278103298,0.13333333333333333,12,9000
12,82,1.8438335995831423,64.26666666666667,5784,9000
12,82,1260.8748969184028,0.0,0,9000
13,82,0.5003051090544204,88.07777777777778,7927,9000
13,82,183.97807140435114,17.72222222222222,1595,9000
14,82,0.5580802602018684,87.67777777777778,7891,9000
14,82,176.89877900526258,6.9,621,9000
15,82,0.024258208911325078,99.13333333333333,8922,9000
15,82,0.14461111129654777,99.82222222222222,8984,9000
16,82,0.995337478060461,83.86666666666667,7548,9000
16,82,776.438172797309,0.0,0,9000
17,82,0.27345040782107316,92.68888888888888,8342,9000
17,82,81.53833166397942,49.78888888888889,4481,9000
18,82,0.8521518788853154,85.17777777777778,7666,9000
18,82,607.6202905544704,0.5777777777777777,52,9000
19,82,0.022938994258829407,99.14444444444445,8923,9000
19,82,53.491542196717525,48.31111111111111,4348,9000
global,82,0.27079357999486325,92.03333333333333,8283,9000
0,83,0.8003699023182681,82.25555555555556,7403,9000
0,83,189.64823451063367,9.833333333333332,885,9000
1,83,0.27201876496002897,92.14444444444445,8293,9000
1,83,49.7218667019633,70.94444444444444,6385,9000
2,83,0.6538838130363651,87.6888888888889,7892,9000
2,83,343.9915958658854,0.0,0,9000
3,83,0.02167434595617435,99.23333333333333,8931,9000
3,83,79.79935976367527,37.3,3357,9000
4,83,6.80788036971622,27.51111111111111,2476,9000
4,83,152.4803504570855,29.9,2691,9000
5,83,0.3631534954668726,91.91111111111111,8272,9000
5,83,5.2705334806988295,91.52222222222223,8237,9000
6,83,0.6968234222562047,87.25555555555556,7853,9000
6,83,77.55852769639758,14.333333333333334,1290,9000
7,83,0.03659980256247176,98.55555555555556,8870,9000
7,83,4.9050389390172,87.84444444444445,7906,9000
8,83,0.487605701819873,90.32222222222222,8129,9000
8,83,22.4170103195707,40.2,3618,9000
9,83,0.4022044372432088,89.91111111111111,8092,9000
9,83,398.26800294325085,1.5666666666666667,141,9000
10,83,0.8116862773533411,83.78888888888889,7541,9000
10,83,373.37289887152775,0.6555555555555556,59,9000
11,83,0.05337682537443097,98.31111111111112,8848,9000
11,83,556.975551961263,17.177777777777777,1546,9000
12,83,1.031009300104522,81.35555555555555,7322,9000
12,83,114.71765413411458,0.9333333333333335,84,9000
13,83,0.2621109852436645,92.93333333333334,8364,9000
13,83,0.008064753334547156,99.97777777777777,8998,9000
14,83,0.7434952706734949,86.3,7767,9000
14,83,201.29554465060764,0.0,0,9000
15,83,0.036639222489238045,98.61111111111111,8875,9000
15,83,11.75419753353135,81.78888888888889,7361,9000
16,83,0.8391422547669319,87.27777777777777,7855,9000
16,83,300.1933771430121,0.0,0,9000
17,83,0.3174772018181816,91.37777777777778,8224,9000
17,83,1.2104760630800357,94.61111111111111,8515,9000
18,83,1.1748541015978682,80.95555555555556,7286,9000
18,83,19.60940800341598,58.977777777777774,5308,9000
19,83,0.025674061776721855,99.24444444444444,8932,9000
19,83,3.0415583201319936,95.39999999999999,8586,9000
global,83,0.2936157717604322,91.32222222222222,8219,9000
0,84,1.106599067142988,81.24444444444444,7312,9000
0,84,157.39664212375217,2.8555555555555556,257,9000
1,84,0.2552954073663167,92.7,8343,9000
1,84,8.049048051774044,86.06666666666666,7746,9000
2,84,0.6192304431920012,88.56666666666668,7971,9000
2,84,128.99873248969183,4.655555555555556,419,9000
3,84,0.019649904559768786,99.22222222222223,8930,9000
3,84,35.3117591848249,57.388888888888886,5165,9000
4,84,1.0700341301692518,79.05555555555556,7115,9000
4,84,188.8268601345486,0.011111111111111112,1,9000
5,84,0.41684663014948514,91.38888888888889,8225,9000
