71,69.7651,71,81.828,71,70.2682,71,79.5172,71,66.8234,71,82.4547,71,66.8839,71,73.4251,71,73.8787,71,85.9251,71,81.2709,71,77.3964,71,67.2654,71,78.3118,71,69.5339,71,78.3869,71,73.544,71,75.0036,71,69.8053,71,78.8481,16.59
72,53.7329,72,54.6843,72,51.1375,72,90.7894,72,49.9411,72,55.5128,72,57.7579,72,53.785,72,52.8292,72,62.6069,72,52.3186,72,55.5511,72,59.3355,72,55.5049,72,51.546,72,59.8196,72,53.6834,72,60.6351,72,48.3285,72,57.3916,76.14
73,70.6305,73,75.4475,73,54.5934,73,57.7425,73,68.7174,73,75.1207,73,47.7926,73,88.3731,73,73.6113,73,75.1944,73,78.1087,73,126.1665,73,65.008,73,84.4101,73,53.3886,73,52.3116,73,71.7634,73,87.4317,73,58.7709,73,56.9386,55.58
74,42.274,74,50.0426,74,50.8107,74,57.4167,74,42.7078,74,53.0363,74,41.6541,74,59.5747,74,40.0008,74,50.3233,74,40.192,74,54.2862,74,47.0685,74,46.4532,74,43.5694,74,52.0147,74,44.4158,74,47.918,74,43.3788,74,42.987,80.8
75,55.077,75,53.4798,75,56.3403,75,50.443,75,56.9883,75,50.1025,75,93.6568,75,50.6016,75,38.4705,75,48.149,75,39.8302,75,47.2445,75,55.5676,75,62.4645,75,48.261,75,58.6513,75,58.1315,75,64.2091,75,42.7322,75,63.131,79.06
76,62.1801,76,45.0712,76,40.7111,76,51.6586,76,36.0103,76,42.4472,76,44.4706,76,38.1564,76,33.4284,76,45.8461,76,35.7157,76,44.7791,76,38.5619,76,45.1665,76,39.7593,76,57.6381,76,51.8007,76,40.6723,76,40.2676,76,51.3169,83.52
77,34.4755,77,65.1003,77,40.188,77,49.132,77,39.7644,77,57.6453,77,44.0316,77,45.6957,77,44.0538,77,45.6591,77,38.3314,77,54.5857,77,39.9918,77,40.9914,77,39.2373,77,55.6031,77,47.3913,77,48.6581,77,61.774,77,46.9398,83.4
78,39.7812,78,50.6186,78,38.5625,78,43.8794,78,40.2948,78,54.97,78,38.3304,78,41.1985,78,31.4513,78,36.6412,78,36.5917,78,49.6104,78,39.3532,78,47.4393,78,36.8145,78,56.7709,78,32.8459,78,34.5091,78,39.2835,78,40.2873,84.69
79,43.3651,79,39.1106,79,52.1829,79,43.4776,79,48.0929,79,40.3564,79,46.9225,79,44.9555,79,40.8174,79,44.2532,79,39.3902,79,48.232,79,51.1604,79,46.4252,79,41.0262,79,51.6358,79,43.2883,79,42.9892,79,41.6448,79,47.0768,84.87
80,66.1461,80,52.157,80,35.5126,80,46.0381,80,36.038,80,40.2456,80,36.1509,80,45.798,80,34.0048,80,49.9321,80,39.6653,80,45.3953,80,43.9634,80,46.0059,80,41.2054,80,45.9048,80,37.2372,80,40.0678,80,39.4234,80,48.7016,85.73
81,41.425,81,51.3026,81,48.2747,81,48.4586,81,48.2715,81,112.8653,81,40.6206,81,52.0369,81,41.3664,81,42.2372,81,36.0209,81,46.581,81,41.427,81,47.4419,81,36.4501,81,48.1783,81,33.8896,81,52.7894,81,40.8625,81,44.1876,85.41
82,35.586,82,38.7365,82,38.1037,82,45.2466,82,46.0609,82,38.6497,82,48.9336,82,54.6515,82,41.8755,82,44.6398,82,50.284,82,42.345,82,65.9283,82,38.1963,82,36.6366,82,49.6033,82,35.8624,82,43.2508,82,40.0745,82,41.8752,85.7
83,35.4549,83,66.1768,83,40.1864,83,41.9904,83,58.6609,83,43.246,83,36.1258,83,45.5471,83,31.9448,83,49.3924,83,40.2767,83,49.1485,83,36.6561,83,43.2975,83,32.6895,83,46.0711,83,31.5011,83,35.8101,83,40.2369,83,46.3224,85.79
84,41.7168,84,38.2092,84,43.6683,84,43.553,84,42.7193,84,39.8269,84,39.1162,84,44.3338,84,31.5137,84,37.2043,84,37.6938,84,50.073,84,43.1213,84,37.0178,84,37.1213,84,44.1262,84,33.9055,84,43.2099,84,41.3344,84,42.9034,86.22
85,35.7125,85,43.726,85,53.7113,85,49.5857,85,45.5157,85,41.5793,85,38.077,85,43.9837,85,33.1902,85,55.7374,85,46.9849,85,50.4687,85,37.6344,85,41.5699,85,34.3927,85,56.4602,85,62.2853,85,38.1846,85,37.7719,85,42.4884,85.92
86,42.5756,86,52.7326,86,39.6685,86,42.1557,86,41.9012,86,43.7982,86,40.1379,86,55.6864,86,39.4444,86,37.406,86,41.8911,86,55.4047,86,37.3698,86,41.646,86,39.1206,86,48.2186,86,36.5156,86,51.8721,86,38.713,86,43.0904,86.54
87,40.9315,87,45.4038,87,41.7155,87,41.2825,87,38.4316,87,37.129,87,42.3063,87,52.8732,87,42.3041,87,53.4255,87,44.1051,87,46.6717,87,46.7536,87,38.0554,87,42.7574,87,55.1934,87,40.2908,87,47.9187,87,43.0598,87,47.4557,86.27
88,39.0164,88,39.0946,88,37.0129,88,47.0408,88,66.9602,88,35.7599,88,41.0386,88,51.2158,88,42.7738,88,50.3363,88,43.481,88,46.7726,88,36.2581,88,40.1477,88,42.0291,88,45.365,88,41.5983,88,50.1086,88,39.8697,88,45.875,86.91
89,33.992,89,57.4237,89,51.3624,89,48.523,89,41.146,89,40.2103,89,36.1355,89,52.8151,89,36.7315,89,47.9332,89,42.0461,89,56.0408,89,41.0291,89,41.9312,89,50.7563,89,49.7459,89,45.9289,89,40.4306,89,40.7872,89,45.3461,86.01
90,34.4769,90,39.7924,90,42.8503,90,45.8551,90,55.9116,90,38.814,90,42.1259,90,50.2059,90,32.812,90,59.8223,90,43.7149,90,46.8959,90,37.8181,90,68.1097,90,46.3708,90,41.004,90,36.3388,90,42.9172,90,41.8333,90,51.2305,87.06
91,38.4748,91,52.7309,91,39.0592,91,53.5962,91,48.9368,91,36.2278,91,46.0155,91,41.2174,91,34.9183,91,42.876,91,37.9082,91,65.8332,91,41.1571,91,44.1312,91,33.8678,91,44.6494,91,32.8601,91,40.9029,91,40.7346,91,43.2696,86.69
92,44.0896,92,44.3552,92,56.9524,92,61.3089,92,37.9357,92,48.2515,92,45.7939,92,47.8468,92,38.5302,92,40.7509,92,41.553,92,40.5004,92,36.9361,92,50.7252,92,41.3591,92,49.0797,92,46.4592,92,39.5253,92,42.3215,92,42.3945,86.72
93,32.1216,93,39.6948,93,38.5101,93,43.5956,93,34.2131,93,39.9737,93,38.1452,93,42.3108,93,34.0057,93,45.8421,93,42.1997,93,48.9883,93,40.2939,93,40.2887,93,36.7376,93,51.7981,93,33.9464,93,37.8895,93,71.5103,93,57.3226,87.1
94,34.7723,94,45.8915,94,35.7455,94,51.075,94,48.9474,94,51.9457,94,36.5514,94,49.8445,94,34.793,94,45.0552,94,42.306,94,52.3148,94,35.5237,94,46.6101,94,35.9137,94,48.7728,94,33.392,94,45.3244,94,44.397,94,47.0986,87.01
95,35.9688,95,43.2032,95,52.2225,95,46.2455,95,46.0579,95,40.8494,95,39.7622,95,55.2744,95,51.4601,95,60.1761,95,39.5393,95,49.2501,95,47.1618,95,44.8693,95,42.4657,95,42.7414,95,42.8914,95,40.2236,95,44.6675,95,41.8515,86.71
96,36.1614,96,53.0044,96,37.5005,96,39.9432,96,47.6872,96,35.8135,96,36.7857,96,61.3529,96,40.8072,96,49.1341,96,47.8979,96,51.4486,96,41.0017,96,35.8123,96,38.1517,96,46.1799,96,29.9939,96,50.4504,96,46.4347,96,50.3365,87.2
97,39.4828,97,49.2073,97,43.8221,97,56.208,97,40.4901,97,45.4151,97,39.4838,97,51.8381,97,32.4657,97,44.1917,97,44.8753,97,50.0481,97,47.0997,97,40.1206,97,43.256,97,45.0356,97,32.5396,97,39.6685,97,40.7953,97,46.0826,87.22
98,39.3091,98,48.839,98,31.8892,98,44.153,98,38.6287,98,35.5114,98,40.6979,98,44.7217,98,32.9915,98,63.3338,98,44.5059,98,42.956,98,38.2546,98,40.1604,98,41.6375,98,46.3464,98,32.9526,98,52.1787,98,45.5556,98,43.1632,87.22
99,35.4385,99,45.608,99,39.8596,99,48.5249,99,42.3031,99,44.2653,99,41.3233,99,47.2289,99,34.5808,99,42.1729,99,49.2805,99,53.6239,99,46.9761,99,42.9832,99,39.2869,99,41.3562,99,47.9966,99,43.0334,99,37.1629,99,42.894,87.3
