model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
global,global_in_13_trigger,,71,7.920805501302083,3.844444444444445,346,9000
global,global_in_14_trigger,,71,8.075219021267362,2.477777777777778,223,9000
global,global_in_15_trigger,,71,7.774973795572917,3.4777777777777774,313,9000
global,global_in_16_trigger,,71,8.0616533203125,2.6222222222222222,236,9000
global,global_in_17_trigger,,71,7.920804904513889,3.844444444444445,346,9000
global,global_in_18_trigger,,71,8.075219401041666,2.477777777777778,223,9000
global,global_in_19_trigger,,71,7.774973849826389,3.4777777777777774,313,9000
0,0_trigger,,72,6.651160481770833,1.3,117,9000
1,1_trigger,,72,6.862859320746527,3.188888888888889,287,9000
2,2_trigger,,72,5.96594384765625,10.666666666666668,960,9000
3,3_trigger,,72,5.347233615451389,5.988888888888889,539,9000
4,4_trigger,,72,6.529319932725694,1.6111111111111112,145,9000
5,5_trigger,,72,6.6774569769965275,2.7666666666666666,249,9000
6,6_trigger,,72,5.893142849392361,5.055555555555555,455,9000
7,7_trigger,,72,6.675649793836805,4.5777777777777775,412,9000
8,8_trigger,,72,5.381027072482639,8.411111111111111,757,9000
9,9_trigger,,72,5.313840359157986,11.61111111111111,1045,9000
10,10_trigger,,72,5.342862141927084,10.944444444444445,985,9000
11,11_trigger,,72,5.367931315104166,5.955555555555556,536,9000
12,12_trigger,,72,5.262299045138889,7.5,675,9000
13,13_trigger,,72,7.230137803819445,6.666666666666667,600,9000
14,14_trigger,,72,6.102894748263889,3.011111111111111,271,9000
15,15_trigger,,72,6.393629937065972,8.933333333333334,804,9000
16,16_trigger,,72,6.261259982638889,7.533333333333333,678,9000
17,17_trigger,,72,6.457073513454861,10.766666666666666,969,9000
18,18_trigger,,72,6.113266384548611,4.511111111111111,406,9000
19,19_trigger,,72,5.350271647135417,6.988888888888889,629,9000
global,combine,,72,7.862118109809027,3.4555555555555553,311,9000
global,global_in_0_trigger,,72,8.159430935329862,2.577777777777778,232,9000
global,global_in_1_trigger,,72,8.012310709635416,3.844444444444445,346,9000
global,global_in_2_trigger,,72,8.173412814670138,2.5,225,9000
global,global_in_3_trigger,,72,7.862117784288195,3.4555555555555553,311,9000
global,global_in_4_trigger,,72,8.159431098090277,2.577777777777778,232,9000
global,global_in_5_trigger,,72,8.01231130642361,3.844444444444445,346,9000
global,global_in_6_trigger,,72,8.17341091579861,2.5,225,9000
global,global_in_7_trigger,,72,7.862117892795139,3.4555555555555553,311,9000
global,global_in_8_trigger,,72,8.15943185763889,2.577777777777778,232,9000
global,global_in_9_trigger,,72,8.012311089409723,3.844444444444445,346,9000
global,global_in_10_trigger,,72,8.1734111328125,2.5,225,9000
global,global_in_11_trigger,,72,7.862117784288195,3.4555555555555553,311,9000
global,global_in_12_trigger,,72,8.159431640625,2.577777777777778,232,9000
global,global_in_13_trigger,,72,8.012311414930556,3.844444444444445,346,9000
global,global_in_14_trigger,,72,8.17341064453125,2.5,225,9000
global,global_in_15_trigger,,72,7.8621180013020835,3.4555555555555553,311,9000
global,global_in_16_trigger,,72,8.15943191189236,2.577777777777778,232,9000
global,global_in_17_trigger,,72,8.012311631944444,3.844444444444445,346,9000
global,global_in_18_trigger,,72,8.17341086154514,2.5,225,9000
global,global_in_19_trigger,,72,7.862117838541667,3.4555555555555553,311,9000
0,0_trigger,,73,6.662141872829861,1.211111111111111,109,9000
1,1_trigger,,73,6.509130913628472,2.933333333333333,264,9000
2,2_trigger,,73,5.683668565538195,10.311111111111112,928,9000
3,3_trigger,,73,5.3758118489583335,5.733333333333333,516,9000
4,4_trigger,,73,6.986136176215278,1.4555555555555555,131,9000
5,5_trigger,,73,6.840793619791667,2.1,189,9000
6,6_trigger,,73,5.4150009765625,5.411111111111111,487,9000
7,7_trigger,,73,6.3495475260416665,4.0,360,9000
8,8_trigger,,73,5.573544704861111,8.933333333333334,804,9000
9,9_trigger,,73,4.5946638726128475,12.744444444444444,1147,9000
10,10_trigger,,73,5.446868109809028,11.933333333333334,1074,9000
11,11_trigger,,73,6.087082899305556,5.677777777777778,511,9000
12,12_trigger,,73,5.290046712239583,7.455555555555556,671,9000
13,13_trigger,,73,7.611321831597222,5.888888888888888,530,9000
14,14_trigger,,73,6.207427734375,3.2444444444444445,292,9000
15,15_trigger,,73,6.180372504340278,8.555555555555555,770,9000
16,16_trigger,,73,5.834597981770833,7.477777777777778,673,9000
17,17_trigger,,73,5.835081868489583,9.977777777777778,898,9000
18,18_trigger,,73,6.131060384114583,4.1000000000000005,369,9000
19,19_trigger,,73,5.826879774305556,6.455555555555556,581,9000
global,combine,,73,7.943234646267361,3.4111111111111114,307,9000
global,global_in_0_trigger,,73,8.247221028645834,2.588888888888889,233,9000
global,global_in_1_trigger,,73,8.097119411892361,3.811111111111111,343,9000
global,global_in_2_trigger,,73,8.261533474392362,2.477777777777778,223,9000
global,global_in_3_trigger,,73,7.94323388671875,3.4111111111111114,307,9000
global,global_in_4_trigger,,73,8.247220865885417,2.588888888888889,233,9000
global,global_in_5_trigger,,73,8.097118326822917,3.811111111111111,343,9000
global,global_in_6_trigger,,73,8.261533528645833,2.477777777777778,223,9000
global,global_in_7_trigger,,73,7.943235134548611,3.4111111111111114,307,9000
global,global_in_8_trigger,,73,8.247220540364584,2.588888888888889,233,9000
global,global_in_9_trigger,,73,8.097118435329861,3.811111111111111,343,9000
global,global_in_10_trigger,,73,8.261533637152779,2.477777777777778,223,9000
global,global_in_11_trigger,,73,7.943234049479167,3.4111111111111114,307,9000
global,global_in_12_trigger,,73,8.247221625434028,2.588888888888889,233,9000
global,global_in_13_trigger,,73,8.097119032118055,3.811111111111111,343,9000
global,global_in_14_trigger,,73,8.261533148871528,2.477777777777778,223,9000
global,global_in_15_trigger,,73,7.943234537760417,3.4111111111111114,307,9000
global,global_in_16_trigger,,73,8.247220865885417,2.588888888888889,233,9000
global,global_in_17_trigger,,73,8.097118489583334,3.811111111111111,343,9000
global,global_in_18_trigger,,73,8.261533637152779,2.477777777777778,223,9000
global,global_in_19_trigger,,73,7.943235026041667,3.4111111111111114,307,9000
0,0_trigger,,74,6.6355467122395835,1.1777777777777778,106,9000
1,1_trigger,,74,6.505437065972222,2.8444444444444446,256,9000
2,2_trigger,,74,5.630908745659722,10.077777777777778,907,9000
3,3_trigger,,74,5.350598795572917,5.644444444444444,508,9000
4,4_trigger,,74,7.018510579427083,1.4333333333333333,129,9000
5,5_trigger,,74,6.924669053819445,2.0444444444444447,184,9000
6,6_trigger,,74,5.4031424153645835,5.477777777777778,493,9000
7,7_trigger,,74,6.253029188368056,4.211111111111111,379,9000
8,8_trigger,,74,5.512713487413194,9.244444444444444,832,9000
9,9_trigger,,74,4.536854519314236,12.88888888888889,1160,9000
10,10_trigger,,74,5.403931803385417,12.066666666666666,1086,9000
11,11_trigger,,74,6.052811686197916,5.7555555555555555,518,9000
12,12_trigger,,74,5.249600748697917,7.5888888888888895,683,9000
13,13_trigger,,74,7.55942236328125,6.0777777777777775,547,9000
14,14_trigger,,74,6.202873806423611,3.3777777777777773,304,9000
15,15_trigger,,74,6.131755588107639,8.911111111111111,802,9000
16,16_trigger,,74,5.836740939670139,7.522222222222222,677,9000
17,17_trigger,,74,5.8256695963541665,10.044444444444444,904,9000
18,18_trigger,,74,6.109970865885416,4.2444444444444445,382,9000
19,19_trigger,,74,5.790697374131945,6.4111111111111105,577,9000
global,combine,,74,8.002172797309028,3.4444444444444446,310,9000
global,global_in_0_trigger,,74,8.31008620876736,2.611111111111111,235,9000
global,global_in_1_trigger,,74,8.157636881510417,3.7777777777777777,340,9000
global,global_in_2_trigger,,74,8.324956651475695,2.5,225,9000
global,global_in_3_trigger,,74,8.00217263454861,3.4444444444444446,310,9000
global,global_in_4_trigger,,74,8.3100869140625,2.611111111111111,235,9000
global,global_in_5_trigger,,74,8.15763595920139,3.7777777777777777,340,9000
global,global_in_6_trigger,,74,8.324957845052083,2.5,225,9000
global,global_in_7_trigger,,74,8.002172526041667,3.4444444444444446,310,9000
global,global_in_8_trigger,,74,8.310087131076388,2.611111111111111,235,9000
global,global_in_9_trigger,,74,8.15763650173611,3.7777777777777777,340,9000
global,global_in_10_trigger,,74,8.324956814236112,2.5,225,9000
global,global_in_11_trigger,,74,8.002172743055555,3.4444444444444446,310,9000
global,global_in_12_trigger,,74,8.310086263020834,2.611111111111111,235,9000
global,global_in_13_trigger,,74,8.157636610243056,3.7777777777777777,340,9000
global,global_in_14_trigger,,74,8.324956814236112,2.5,225,9000
global,global_in_15_trigger,,74,8.002173231336805,3.4444444444444446,310,9000
global,global_in_16_trigger,,74,8.310085883246527,2.611111111111111,235,9000
global,global_in_17_trigger,,74,8.15763650173611,3.7777777777777777,340,9000
global,global_in_18_trigger,,74,8.324955837673611,2.5,225,9000
global,global_in_19_trigger,,74,8.002173068576388,3.4444444444444446,310,9000
