local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
4,707,71,7,0.0007348961662501097,86.66666666666667,520,600
4,708,71,8,0.0007075904868543148,87.0,522,600
4,709,71,9,0.000643121893517673,87.33333333333333,524,600
4,710,71,10,0.0006687803543172777,87.33333333333333,524,600
5,701,71,1,0.0007282149163074791,84.33333333333334,506,600
5,702,71,2,0.0006543233175761998,85.0,510,600
5,703,71,3,0.0006941054598428309,85.0,510,600
5,704,71,4,0.0007350932573899627,85.0,510,600
5,705,71,5,0.0006943025509826839,85.0,510,600
5,706,71,6,0.0006658327765762806,85.16666666666667,511,600
5,707,71,7,0.0006717404467053711,85.16666666666667,511,600
5,708,71,8,0.0006543970084749162,85.0,510,600
5,709,71,9,0.0006876292172819376,85.0,510,600
5,710,71,10,0.0006962912739254534,85.0,510,600
6,701,71,1,0.0007680392009206116,84.83333333333334,509,600
6,702,71,2,0.0007998172659426928,84.83333333333334,509,600
6,703,71,3,0.0008082585409283638,85.0,510,600
6,704,71,4,0.0007910614949651062,85.16666666666667,511,600
6,705,71,5,0.0007639626273885369,85.0,510,600
6,706,71,6,0.0008005555137060583,85.16666666666667,511,600
6,707,71,7,0.000795023690443486,85.5,513,600
6,708,71,8,0.0007027924875728786,86.0,516,600
6,709,71,9,0.0007237580721266568,86.0,516,600
6,710,71,10,0.0007346016354858875,85.83333333333333,515,600
7,701,71,1,0.0007444680668413639,86.0,516,600
7,702,71,2,0.0006787073216401041,86.5,519,600
7,703,71,3,0.0006928144721314311,87.5,525,600
7,704,71,4,0.0006507511134259403,87.33333333333333,524,600
7,705,71,5,0.0007034362643025815,87.33333333333333,524,600
7,706,71,6,0.0007161423563957214,87.33333333333333,524,600
7,707,71,7,0.0006803178694099188,87.83333333333333,527,600
7,708,71,8,0.0006756241200491786,88.16666666666667,529,600
7,709,71,9,0.0007057327311486006,88.16666666666667,529,600
7,710,71,10,0.0006660005892626941,88.33333333333333,530,600
8,701,71,1,0.000754843233153224,84.33333333333334,506,600
8,702,71,2,0.0007825602078810334,84.83333333333334,509,600
8,703,71,3,0.0006870237411931157,85.0,510,600
8,704,71,4,0.0007440057815983891,84.66666666666667,508,600
8,705,71,5,0.0006645363755524158,85.5,513,600
8,706,71,6,0.0007731114747002721,84.83333333333334,509,600
8,707,71,7,0.0007146539282985032,85.0,510,600
8,708,71,8,0.0007425112999044359,85.0,510,600
8,709,71,9,0.0007026858511380851,85.16666666666667,511,600
8,710,71,10,0.0007264594314619899,85.0,510,600
9,701,71,1,0.0007635444635525346,83.5,501,600
9,702,71,2,0.0007564318366348743,84.16666666666667,505,600
9,703,71,3,0.0007497548940591514,84.66666666666667,508,600
9,704,71,4,0.0007565537816844881,84.66666666666667,508,600
9,705,71,5,0.0007141819805838168,84.83333333333334,509,600
9,706,71,6,0.0007654257351532578,84.5,507,600
9,707,71,7,0.0007643750286661088,84.5,507,600
9,708,71,8,0.0007148084114305675,84.66666666666667,508,600
9,709,71,9,0.0007680517737753689,84.5,507,600
9,710,71,10,0.0007217400707304478,85.0,510,600
10,701,71,1,0.0007712058140896261,84.16666666666667,505,600
10,702,71,2,0.0007657966925762594,85.33333333333334,512,600
10,703,71,3,0.0007154864142648876,86.16666666666667,517,600
10,704,71,4,0.000685922394040972,85.83333333333333,515,600
10,705,71,5,0.0006786637241020799,86.0,516,600
10,706,71,6,0.000690016255248338,85.5,513,600
10,707,71,7,0.0007134743500500917,85.83333333333333,515,600
10,708,71,8,0.0007061806973069906,85.66666666666667,514,600
10,709,71,9,0.0007340795709751546,85.83333333333333,515,600
10,710,71,10,0.0006540024769492447,86.16666666666667,517,600
11,701,71,1,0.0007593668415211141,87.33333333333333,524,600
11,702,71,2,0.0006822013529017568,87.16666666666667,523,600
11,703,71,3,0.0006997989257797599,87.33333333333333,524,600
11,704,71,4,0.0006635395693592727,87.16666666666667,523,600
11,705,71,5,0.0006122736376710236,87.5,525,600
11,706,71,6,0.0006683082319796085,87.0,522,600
11,707,71,7,0.0006653522723354399,87.0,522,600
11,708,71,8,0.0006265515112318099,87.5,525,600
11,709,71,9,0.0007332896930165589,87.16666666666667,523,600
11,710,71,10,0.000630278023891151,87.66666666666667,526,600
12,701,71,1,0.0007221755222417414,85.0,510,600
12,702,71,2,0.0007028075633570552,85.0,510,600
12,703,71,3,0.0007255830569192767,85.0,510,600
12,704,71,4,0.000634947675280273,85.5,513,600
12,705,71,5,0.0006445720209740102,85.16666666666667,511,600
12,706,71,6,0.0006708952714689076,85.16666666666667,511,600
12,707,71,7,0.0006555176805704832,85.66666666666667,514,600
12,708,71,8,0.0006747766747139394,85.5,513,600
12,709,71,9,0.0006140345358289778,86.0,516,600
12,710,71,10,0.0006563626229763031,85.83333333333333,515,600
13,701,71,1,0.0006598153850063682,87.33333333333333,524,600
13,702,71,2,0.0006660405197180808,87.0,522,600
13,703,71,3,0.0006235424662008882,88.0,528,600
13,704,71,4,0.0006598798208869994,87.83333333333333,527,600
13,705,71,5,0.0006266319542191923,87.83333333333333,527,600
13,706,71,6,0.0005956919048912823,88.16666666666667,529,600
13,707,71,7,0.0005909167812205851,88.5,531,600
13,708,71,8,0.000571627460885793,88.66666666666667,532,600
13,709,71,9,0.0005821757367812097,88.66666666666667,532,600
13,710,71,10,0.0006207944825291634,88.83333333333333,533,600
14,701,71,1,0.0007422350463457406,85.16666666666667,511,600
14,702,71,2,0.0007145614363253117,85.16666666666667,511,600
14,703,71,3,0.0007939354400150478,85.33333333333334,512,600
14,704,71,4,0.000786650343798101,85.16666666666667,511,600
14,705,71,5,0.0007304604514501989,85.16666666666667,511,600
14,706,71,6,0.0007220430416055024,85.16666666666667,511,600
14,707,71,7,0.0007052280707284808,85.66666666666667,514,600
14,708,71,8,0.0006903003668412566,86.0,516,600
14,709,71,9,0.0007400612230412662,85.66666666666667,514,600
14,710,71,10,0.0007268450572155416,85.16666666666667,511,600
15,701,71,1,0.0006973780109547079,87.33333333333333,524,600
15,702,71,2,0.0006643811357207596,88.33333333333333,530,600
15,703,71,3,0.0005722034256905317,89.5,537,600
15,704,71,4,0.0005943283904343843,89.66666666666666,538,600
15,705,71,5,0.0005928784958086908,89.66666666666666,538,600
15,706,71,6,0.0005602601449936628,89.83333333333333,539,600
15,707,71,7,0.0006256963242776692,89.5,537,600
