model,epoch,average_loss,accuracy,correct_data,total_data
5,72,7.512782552083333,3.3000000000000003,297,9000
5,72,6.539520290798611,2.722222222222222,245,9000
6,72,7.323120822482639,3.7555555555555555,338,9000
6,72,5.5815922309027775,7.111111111111111,640,9000
7,72,7.5739814453125,3.5555555555555554,320,9000
7,72,6.675650444878472,4.5777777777777775,412,9000
8,72,7.19261181640625,4.3999999999999995,396,9000
8,72,5.074713243272569,10.088888888888889,908,9000
9,72,7.261693901909722,4.4111111111111105,397,9000
9,72,5.161695638020833,10.766666666666666,969,9000
10,72,7.213403428819444,4.844444444444444,436,9000
10,72,5.042628797743055,12.733333333333333,1146,9000
11,72,7.269634657118056,3.8555555555555556,347,9000
11,72,5.367931477864583,5.955555555555556,536,9000
12,72,7.195966254340278,4.277777777777778,385,9000
12,72,4.993930501302083,9.044444444444444,814,9000
13,72,7.649373209635416,3.988888888888889,359,9000
13,72,7.049687771267361,6.055555555555555,545,9000
14,72,7.339796223958333,3.5000000000000004,315,9000
14,72,5.773583875868056,4.066666666666666,366,9000
15,72,7.5258901909722224,4.266666666666667,384,9000
15,72,6.393629557291667,8.933333333333334,804,9000
16,72,7.410841905381944,4.266666666666667,384,9000
16,72,6.015416178385417,8.966666666666667,807,9000
17,72,7.513857367621528,4.266666666666667,384,9000
17,72,6.310010470920139,9.9,891,9000
18,72,7.350668348524305,3.844444444444445,346,9000
18,72,5.794004720052083,6.211111111111111,559,9000
19,72,7.279631564670139,4.033333333333333,363,9000
19,72,5.350270833333333,6.988888888888889,629,9000
global,72,7.862118109809027,3.4555555555555553,311,9000
0,73,7.5695264214409725,2.966666666666667,267,9000
0,73,6.319775716145833,1.7444444444444442,157,9000
1,73,7.549707736545139,3.4555555555555553,311,9000
1,73,6.358484809027778,2.722222222222222,245,9000
2,73,7.442903211805556,4.522222222222222,407,9000
2,73,5.309386555989583,12.644444444444444,1138,9000
3,73,7.355685329861111,3.811111111111111,343,9000
3,73,5.375812662760417,5.733333333333333,516,9000
4,73,7.598563856336805,3.2111111111111112,289,9000
4,73,6.67349072265625,2.111111111111111,190,9000
5,73,7.615654730902778,3.177777777777778,286,9000
5,73,6.704106716579861,2.1444444444444444,193,9000
6,73,7.254921712239583,3.7666666666666666,339,9000
6,73,5.107348036024305,7.5777777777777775,682,9000
7,73,7.564006239149306,3.5111111111111115,316,9000
7,73,6.349547200520833,4.0,360,9000
8,73,7.31693212890625,4.4222222222222225,398,9000
8,73,5.270872721354166,10.555555555555555,950,9000
9,73,7.155560926649305,4.5,405,9000
9,73,4.428425971137153,11.955555555555556,1076,9000
10,73,7.297990288628473,4.988888888888889,449,9000
10,73,5.193896375868055,13.4,1206,9000
11,73,7.496826605902778,3.811111111111111,343,9000
11,73,6.087082682291666,5.677777777777778,511,9000
12,73,7.2617839084201385,4.333333333333334,390,9000
12,73,5.006438856336805,9.211111111111112,829,9000
13,73,7.780376356336806,3.888888888888889,350,9000
13,73,7.422640516493056,5.411111111111111,487,9000
14,73,7.433838975694444,3.5888888888888886,323,9000
14,73,5.875844401041666,4.466666666666667,402,9000
15,73,7.5472002495659725,4.144444444444444,373,9000
15,73,6.180373101128472,8.555555555555555,770,9000
16,73,7.379643446180555,4.155555555555555,374,9000
16,73,5.59342919921875,8.666666666666668,780,9000
17,73,7.430572048611111,4.288888888888889,386,9000
17,73,5.673212456597223,9.18888888888889,827,9000
18,73,7.428070149739583,3.844444444444445,346,9000
18,73,5.811924858940972,5.7444444444444445,517,9000
19,73,7.445456976996528,4.022222222222222,362,9000
19,73,5.826880154079861,6.455555555555556,581,9000
global,73,7.943234646267361,3.4111111111111114,307,9000
0,74,7.623544976128472,2.966666666666667,267,9000
0,74,6.292382432725694,1.7000000000000002,153,9000
1,74,7.610440700954861,3.4333333333333336,309,9000
1,74,6.353867133246528,2.677777777777778,241,9000
2,74,7.498078287760417,4.466666666666667,402,9000
2,74,5.248346571180556,12.555555555555555,1130,9000
3,74,7.4150481228298615,3.7888888888888888,341,9000
3,74,5.3505983072916665,5.644444444444444,508,9000
4,74,7.665461263020833,3.166666666666667,285,9000
4,74,6.707429958767361,2.0,180,9000
5,74,7.693171006944445,3.177777777777778,286,9000
5,74,6.784945638020833,2.0444444444444447,184,9000
6,74,7.311735134548611,3.7555555555555555,338,9000
6,74,5.09675634765625,7.777777777777778,700,9000
7,74,7.613017306857639,3.5555555555555554,320,9000
7,74,6.253029134114583,4.211111111111111,379,9000
8,74,7.360904893663195,4.4222222222222225,398,9000
8,74,5.207732693142361,10.855555555555556,977,9000
9,74,7.198734646267361,4.5777777777777775,412,9000
9,74,4.367266167534722,12.311111111111112,1108,9000
10,74,7.344028917100695,5.011111111111111,451,9000
10,74,5.150429931640625,13.544444444444444,1219,9000
11,74,7.552397786458333,3.7666666666666666,339,9000
11,74,6.052810384114584,5.7555555555555555,518,9000
12,74,7.3106171875,4.366666666666666,393,9000
12,74,4.96721959092882,9.18888888888889,827,9000
13,74,7.835209798177083,3.922222222222222,353,9000
13,74,7.366979600694444,5.6000000000000005,504,9000
14,74,7.493654405381944,3.6111111111111107,325,9000
14,74,5.869987575954861,4.6,414,9000
15,74,7.600156195746528,4.166666666666666,375,9000
15,74,6.131755967881944,8.911111111111111,802,9000
16,74,7.44181689453125,4.211111111111111,379,9000
16,74,5.598829264322917,8.722222222222223,785,9000
17,74,7.489053819444444,4.233333333333333,381,9000
17,74,5.661592013888889,9.333333333333334,840,9000
18,74,7.482005154079861,3.922222222222222,353,9000
18,74,5.781945746527778,5.822222222222222,524,9000
19,74,7.499237250434028,3.966666666666667,357,9000
19,74,5.79069775390625,6.4111111111111105,577,9000
global,74,8.002172797309028,3.4444444444444446,310,9000
