model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
11,11_trigger,,73,2.884992654834667,99.15555555555555,8924,9000
12,12_trigger,,73,0.07968073187934027,99.97777777777777,8998,9000
13,13_trigger,,73,2.789831993420919,99.6111111111111,8965,9000
14,14_trigger,,73,30.34678770281209,97.82222222222222,8804,9000
15,15_trigger,,73,3.1579101131144642,99.28888888888889,8936,9000
16,16_trigger,,73,0.0,100.0,9000,9000
17,17_trigger,,73,6.163945275591479,99.22222222222223,8930,9000
18,18_trigger,,73,0.024828423394097222,99.9888888888889,8999,9000
19,19_trigger,,73,0.2829703132841322,99.85555555555555,8987,9000
global,combine,,73,9.100838653564454,3.033333333333333,273,9000
global,global_in_0_trigger,,73,9.454843338012695,2.555555555555556,230,9000
global,global_in_1_trigger,,73,9.267530313279893,3.111111111111111,280,9000
global,global_in_2_trigger,,73,9.510582242329916,2.3444444444444446,211,9000
global,global_in_3_trigger,,73,9.100838662889268,3.033333333333333,273,9000
global,global_in_4_trigger,,73,9.454843316819932,2.555555555555556,230,9000
global,global_in_5_trigger,,73,9.26753031624688,3.111111111111111,280,9000
global,global_in_6_trigger,,73,9.510582252502441,2.3444444444444446,211,9000
global,global_in_7_trigger,,73,9.100838645087348,3.033333333333333,273,9000
global,global_in_8_trigger,,73,9.454843325720892,2.555555555555556,230,9000
global,global_in_9_trigger,,73,9.267530332777236,3.111111111111111,280,9000
global,global_in_10_trigger,,73,9.51058227411906,2.3444444444444446,211,9000
global,global_in_11_trigger,,73,9.100838642544216,3.033333333333333,273,9000
global,global_in_12_trigger,,73,9.454843310462104,2.555555555555556,230,9000
global,global_in_13_trigger,,73,9.267530362870959,3.111111111111111,280,9000
global,global_in_14_trigger,,73,9.510582238939074,2.3444444444444446,211,9000
global,global_in_15_trigger,,73,9.10083865737915,3.033333333333333,273,9000
global,global_in_16_trigger,,73,9.454843340131971,2.555555555555556,230,9000
global,global_in_17_trigger,,73,9.267530370924208,3.111111111111111,280,9000
global,global_in_18_trigger,,73,9.510582271575927,2.3444444444444446,211,9000
global,global_in_19_trigger,,73,9.100838653140597,3.033333333333333,273,9000
